AJo,pos4,nr0,npi0=1
98s,pos1,nr1,npi0=0
94s,pos4,nr1,npi0=0
62s,pos4,nr1,npi0=0
T7s,pos4,nr1,npi0=0
T3s,pos1,nr0,npi0=0
A6s,pos2,nr1,npi4=1
84s,pos3,nr0,npi0=1
A6s,pos2,nr1,npi3=0
97s,pos4,nr0,npi0=1
A6s,pos2,nr1,npi0=0
33o,pos2,nr2,npi4=0
ATs,pos0,nr0,npi0=2
33o,pos2,nr2,npi3=0
33o,pos2,nr2,npi0=0
KKo,pos3,nr2,npi0=2
A9s,pos2,nr0,npi0=2
55o,pos1,nr1,npi0=1
ATs,pos2,nr2,npi4=0
ATs,pos2,nr2,npi3=0
ATs,pos2,nr2,npi0=0
KJo,pos0,nr0,npi0=1
77o,pos2,nr2,npi4=0
22o,pos4,nr0,npi0=1
77o,pos2,nr2,npi3=0
J7s,pos0,nr2,npi0=0
KTs,pos2,nr1,npi4=1
77o,pos2,nr2,npi0=0
QQo,pos2,nr1,npi4=2
J3s,pos3,nr2,npi0=0
QQo,pos2,nr1,npi3=2
KTs,pos2,nr1,npi3=0
K2s,pos1,nr1,npi0=0
K6s,pos4,nr2,npi0=0
99o,pos1,nr1,npi0=2
QQo,pos2,nr1,npi0=2
KTs,pos2,nr1,npi0=0
J2s,pos0,nr0,npi0=0
J6s,pos3,nr1,npi0=0
53s,pos2,nr2,npi4=0
Q2s,pos0,nr2,npi0=0
53s,pos2,nr2,npi3=0
K9s,pos4,nr1,npi0=1
QTs,pos1,nr2,npi0=0
K5s,pos1,nr0,npi0=0
JTs,pos1,nr0,npi0=1
53s,pos2,nr2,npi0=0
62s,pos0,nr1,npi0=0
T7s,pos0,nr1,npi0=0
75s,pos1,nr1,npi0=0
Q5s,pos0,nr1,npi0=0
Q9s,pos3,nr2,npi0=0
J9s,pos3,nr0,npi0=1
AJo,pos2,nr2,npi4=0
AJo,pos2,nr2,npi3=0
43s,pos1,nr1,npi0=0
AJo,pos2,nr2,npi0=0
65s,pos0,nr0,npi0=0
74s,pos4,nr0,npi0=1
Q8s,pos0,nr0,npi0=0
Q4s,pos3,nr0,npi0=1
42s,pos4,nr0,npi0=1
97s,pos2,nr2,npi4=0
97s,pos2,nr2,npi3=0
84s,pos1,nr2,npi0=0
97s,pos2,nr2,npi0=0
83s,pos4,nr1,npi0=0
92s,pos2,nr0,npi0=0
A9s,pos0,nr2,npi0=0
JJo,pos1,nr0,npi0=2
A5s,pos3,nr2,npi0=0
AKs,pos1,nr0,npi0=2
A4s,pos0,nr0,npi0=1
A8s,pos3,nr1,npi0=0
22o,pos2,nr2,npi4=0
22o,pos2,nr2,npi3=0
22o,pos2,nr2,npi0=0
44o,pos1,nr1,npi0=1
QTo,pos4,nr1,npi0=0
66o,pos0,nr0,npi0=1
42s,pos0,nr0,npi0=0
K4s,pos2,nr1,npi4=0
K4s,pos2,nr1,npi3=0
J5s,pos4,nr2,npi0=0
K4s,pos2,nr1,npi0=0
74s,pos2,nr2,npi4=0
74s,pos2,nr2,npi3=0
T6s,pos1,nr2,npi0=0
42s,pos2,nr2,npi4=0
42s,pos2,nr2,npi3=0
74s,pos2,nr2,npi0=0
ATo,pos1,nr1,npi0=0
Q4s,pos1,nr2,npi0=0
83s,pos0,nr1,npi0=0
87s,pos3,nr2,npi0=0
42s,pos2,nr2,npi0=0
96s,pos1,nr1,npi0=0
T9s,pos1,nr1,npi0=0
64s,pos1,nr1,npi0=0
AAo,pos3,nr2,npi0=2
T5s,pos4,nr1,npi0=0
Q3s,pos4,nr1,npi0=0
86s,pos0,nr0,npi0=0
82s,pos3,nr0,npi0=1
95s,pos4,nr0,npi0=1
T8s,pos4,nr0,npi0=1
63s,pos4,nr0,npi0=1
Q6s,pos4,nr0,npi0=1
AJs,pos2,nr1,npi4=2
AJs,pos2,nr1,npi3=1
KTo,pos3,nr2,npi0=0
AJs,pos2,nr1,npi0=1
JTo,pos2,nr1,npi4=0
JTo,pos2,nr1,npi3=0
JTo,pos2,nr1,npi0=0
A7s,pos4,nr2,npi0=0
A3s,pos1,nr1,npi0=0
J5s,pos0,nr2,npi0=0
K8s,pos1,nr2,npi0=0
88o,pos3,nr2,npi0=0
A2s,pos4,nr0,npi0=1
J8s,pos0,nr1,npi0=0
J4s,pos3,nr1,npi0=0
TTo,pos2,nr0,npi0=2
K3s,pos1,nr0,npi0=0
Q3s,pos0,nr1,npi0=0
J7s,pos3,nr0,npi0=1
KJs,pos4,nr2,npi0=0
54s,pos2,nr1,npi4=0
32s,pos3,nr2,npi0=0
54s,pos2,nr1,npi3=0
54s,pos2,nr1,npi0=0
TTo,pos4,nr2,npi0=0
63s,pos0,nr0,npi0=0
Q6s,pos0,nr0,npi0=0
AKo,pos2,nr1,npi4=2
Q2s,pos3,nr0,npi0=1
AKo,pos2,nr1,npi3=2
95s,pos2,nr2,npi4=0
95s,pos2,nr2,npi3=0
AKo,pos2,nr1,npi0=2
82s,pos1,nr2,npi0=0
T8s,pos2,nr2,npi4=0
63s,pos2,nr2,npi4=0
95s,pos2,nr2,npi0=0
T8s,pos2,nr2,npi3=0
63s,pos2,nr2,npi3=0
T8s,pos2,nr2,npi0=0
63s,pos2,nr2,npi0=0
72s,pos0,nr1,npi0=0
76s,pos3,nr2,npi0=0
98s,pos2,nr1,npi4=1
98s,pos2,nr1,npi3=0
85s,pos1,nr1,npi0=0
98s,pos2,nr1,npi0=0
A7s,pos0,nr2,npi0=0
T3s,pos2,nr0,npi0=0
84s,pos4,nr0,npi0=1
A2s,pos0,nr0,npi0=1
ATs,pos1,nr0,npi0=2
KKo,pos4,nr2,npi0=2
33o,pos3,nr2,npi0=0
A9s,pos3,nr0,npi0=1
KJo,pos1,nr0,npi0=1
ATs,pos3,nr2,npi0=0
TTo,pos0,nr2,npi0=1
QJo,pos0,nr1,npi0=0
KQo,pos4,nr0,npi0=1
K2s,pos2,nr1,npi4=0
J7s,pos1,nr2,npi0=0
K2s,pos2,nr1,npi3=0
99o,pos2,nr1,npi4=2
77o,pos3,nr2,npi0=0
J3s,pos4,nr2,npi0=0
99o,pos2,nr1,npi3=1
K2s,pos2,nr1,npi0=0
KTs,pos3,nr1,npi0=1
99o,pos2,nr1,npi0=0
QQo,pos3,nr1,npi0=2
QTs,pos2,nr2,npi4=0
QTs,pos2,nr2,npi3=0
J2s,pos1,nr0,npi0=0
J6s,pos4,nr1,npi0=0
Q2s,pos1,nr2,npi0=0
QTs,pos2,nr2,npi0=0
JTs,pos2,nr0,npi0=2
K5s,pos2,nr0,npi0=1
75s,pos2,nr1,npi4=0
53s,pos3,nr2,npi0=0
75s,pos2,nr1,npi3=0
62s,pos1,nr1,npi0=0
43s,pos2,nr1,npi4=0
43s,pos2,nr1,npi3=0
75s,pos2,nr1,npi0=0
Q5s,pos1,nr1,npi0=0
J9s,pos4,nr0,npi0=1
Q9s,pos4,nr2,npi0=0
84s,pos0,nr0,npi0=0
43s,pos2,nr1,npi0=0
52s,pos0,nr0,npi0=0
AJo,pos3,nr2,npi0=0
65s,pos1,nr0,npi0=0
Q8s,pos1,nr0,npi0=0
Q4s,pos4,nr0,npi0=1
T3s,pos0,nr2,npi0=0
84s,pos2,nr2,npi4=0
84s,pos2,nr2,npi3=0
84s,pos2,nr2,npi0=0
93s,pos0,nr1,npi0=0
97s,pos3,nr2,npi0=0
T2s,pos3,nr1,npi0=0
92s,pos3,nr0,npi0=1
A9s,pos1,nr2,npi0=0
JJo,pos2,nr0,npi0=2
A5s,pos4,nr2,npi0=0
KQo,pos0,nr0,npi0=2
AKs,pos2,nr0,npi0=2
A8s,pos4,nr1,npi0=1
A4s,pos1,nr0,npi0=1
44o,pos2,nr1,npi4=1
22o,pos3,nr2,npi0=0
44o,pos2,nr1,npi3=1
AKs,pos4,nr2,npi0=2
44o,pos2,nr1,npi0=0
66o,pos1,nr0,npi0=1
J9s,pos0,nr0,npi0=1
K5s,pos0,nr2,npi0=0
JTs,pos0,nr2,npi0=0
T6s,pos2,nr2,npi4=0
K4s,pos3,nr1,npi0=0
T6s,pos2,nr2,npi3=0
ATo,pos2,nr1,npi4=0
Q4s,pos2,nr2,npi4=0
T6s,pos2,nr2,npi0=0
ATo,pos2,nr1,npi3=0
Q4s,pos2,nr2,npi3=0
74s,pos3,nr2,npi0=0
96s,pos2,nr1,npi4=0
ATo,pos2,nr1,npi0=0
Q4s,pos2,nr2,npi0=0
96s,pos2,nr1,npi3=0
83s,pos1,nr1,npi0=0
87s,pos4,nr2,npi0=0
42s,pos3,nr2,npi0=0
64s,pos2,nr1,npi4=0
T9s,pos2,nr1,npi4=1
64s,pos2,nr1,npi3=0
QJs,pos0,nr0,npi0=1
T9s,pos2,nr1,npi3=1
96s,pos2,nr1,npi0=0
Q7s,pos2,nr1,npi4=0
Q7s,pos2,nr1,npi3=0
64s,pos2,nr1,npi0=0
AAo,pos4,nr2,npi0=2
T9s,pos2,nr1,npi0=0
73s,pos0,nr0,npi0=0
Q7s,pos2,nr1,npi0=0
86s,pos1,nr0,npi0=0
82s,pos4,nr0,npi0=1
JJo,pos0,nr2,npi0=1
AKs,pos0,nr2,npi0=2
KTo,pos4,nr2,npi0=0
AJs,pos3,nr1,npi0=2
A3s,pos2,nr1,npi4=1
A3s,pos2,nr1,npi3=0
JTo,pos3,nr1,npi0=0
A3s,pos2,nr1,npi0=0
AQs,pos0,nr0,npi0=2
J5s,pos1,nr2,npi0=0
J8s,pos1,nr1,npi0=0
J4s,pos4,nr1,npi0=0
TTo,pos3,nr0,npi0=2
K3s,pos2,nr0,npi0=1
J7s,pos4,nr0,npi0=1
32s,pos4,nr2,npi0=0
KQs,pos2,nr1,npi4=2
KQs,pos2,nr1,npi3=1
K3s,pos4,nr2,npi0=0
KQs,pos2,nr1,npi0=1
Q6s,pos1,nr0,npi0=0
82s,pos2,nr2,npi4=0
82s,pos2,nr2,npi3=0
AKo,pos3,nr1,npi0=2
82s,pos2,nr2,npi0=0
95s,pos3,nr2,npi0=0
85s,pos2,nr1,npi4=0
T4s,pos0,nr1,npi0=0
T8s,pos3,nr2,npi0=0
63s,pos3,nr2,npi0=0
85s,pos2,nr1,npi3=0
72s,pos1,nr1,npi0=0
76s,pos4,nr2,npi0=0
85s,pos2,nr1,npi0=0
98s,pos3,nr1,npi0=0
94s,pos0,nr0,npi0=0
T7s,pos0,nr0,npi0=0
T3s,pos3,nr0,npi0=1
A2s,pos1,nr0,npi0=1
33o,pos4,nr2,npi0=0
A9s,pos4,nr0,npi0=1
A2s,pos3,nr2,npi0=0
ATs,pos4,nr2,npi0=0
KJo,pos2,nr0,npi0=1
TTo,pos1,nr2,npi0=1
K3s,pos0,nr2,npi0=0
QJo,pos1,nr1,npi0=0
J7s,pos2,nr2,npi4=0
J7s,pos2,nr2,npi3=0
J7s,pos2,nr2,npi0=0
77o,pos4,nr2,npi0=0
K6s,pos0,nr1,npi0=0
K2s,pos3,nr1,npi0=0
KTs,pos4,nr1,npi0=1
99o,pos3,nr1,npi0=1
QQo,pos4,nr1,npi0=2
Q2s,pos2,nr2,npi4=0
Q2s,pos2,nr2,npi3=0
J2s,pos2,nr0,npi0=0
Q2s,pos2,nr2,npi0=0
K9s,pos0,nr0,npi0=1
62s,pos2,nr1,npi4=0
K5s,pos3,nr0,npi0=1
JTs,pos3,nr0,npi0=1
62s,pos2,nr1,npi3=0
53s,pos4,nr2,npi0=0
Q5s,pos2,nr1,npi4=0
62s,pos2,nr1,npi0=0
Q5s,pos2,nr1,npi3=0
Q5s,pos2,nr1,npi0=0
43s,pos3,nr1,npi0=0
52s,pos1,nr0,npi0=0
AJo,pos4,nr2,npi0=0
65s,pos2,nr0,npi0=1
Q8s,pos2,nr0,npi0=1
T3s,pos1,nr2,npi0=0
AQo,pos1,nr1,npi0=2
84s,pos3,nr2,npi0=0
93s,pos1,nr1,npi0=0
97s,pos4,nr2,npi0=0
T2s,pos4,nr1,npi0=0
ATs,pos0,nr2,npi0=0
