 Kd 8d Th Qd Qc] [ 4h Ks Tc Qh 2d 4d 2c 4c 5h 6c 2s 9c 5d Ts Js 5s Ah 3d 7c 9h Kc 6d 3c 8s 3s 6s Kh Ac Jc Qs 9d 3h 7h 9s 7s 6h Jd 8c Td 4s Jh Ad 7d 2h 5c 8h As];[Qc, Qd, Th, 4h, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[6h, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5s 3d Jd Ks 2h Kc 7d 3c Ah 4h 6h 7c 4s 9d Ac Td 8h Kh Tc 8c 9c 6s Js 6d Ad Ts As 3h 3s 2s 7s Qh Jc 5c 9h 4c 8s 2c 4d Jh 5d Qs 2d 5h 6c 7h 9s];[Qc, Qd, Th, 5s, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[2c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8s 6d 7h 5c Ad 6h Qs 5d 5s 9h Jc 6c Qh 3c Ts 2d 4s Ah 7s Kc 8h 6s 9d 3h Ac 8c 9c Ks Jh 7c 4c 2s Js Td Kh Jd 3s 4d 4h 5h As 2h 7d 2c Tc 9s 3d];[Qc, Qd, Th, 8s, 6d];null;null;b1[c:13,9] Hero[c:6,79] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{6} ;6;b1[Ks, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d Kc 3s 2h Ks 4s 7d 2c Td Qh 2s Js 2d 6s 9c Tc 3h 6c 6d Kh 7h As Ah 8h 8c 3c 7c 9d 8s Ac 4c Ad 3d 6h 4h 5c Jh 4d 5s 9h Ts 5h Jc Jd 9s Qs 7s];[Qc, Qd, Th, 5d, Kc];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{6} ;6;b1[6s, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs 8c Kh 7d Jh 5d 6s 6h 4d 6d 2c Td Kc 7s 2h 2d As 6c 5s Qh 3s 7h Jc 9h 8s 4s Tc 9s 3h Ad Ah 9d 5c 2s 3c 4h 7c Jd Ac 4c 9c 8h Ts 5h Js 3d Ks];[Qc, Qd, Th, Qs, 8c];null;null;b1[c:12,66] Hero[c:0,27] ;b1[r:4,5] Hero[r:0,17] b1[f:89,10] ;Hero{10} ;10;b1[4c, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs As 2d 4c Jd 3d Ac 4s 9h 7c 8s Ad Ah 7h Ks 9s Js 6d 5s Jc 5d 4d 9d 2h 6s 7d 4h Kh 3s Kc Qh 8h 7s 6c 5h 2s 5c Ts Tc 6h Jh Td 3c 2c 8c 3h 9c];[Qc, Qd, Th, Qs, As];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[Ks, As]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Th Qd Qc] [ 7d Ts Ah 3c Ks 4c Jd 2h 9d Ad 9h 2d 7c 6d Js Kh 8h 4s Qs 5c 5d 4d 6c Td 2s Jh 8c Jc Qh 9s 3s 5s 5h Kc 3d 3h 6h As 9c 4h Tc 2c 7s 6s 8s Ac 7h];[Qc, Qd, Th, 7d, Ts];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:4,5] Hero[f:92,7] ;{4} ;-4;b1[As, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s Tc Qs Ts Jd Kh 2c 8s 5d Ah 4d Js Ad 7s 9c Jh Ks 9h 3c Jc 6s Td 6c 4c 3d Ac 8c 7h 6d As 5h 5c 7c 5s Qh 2d 3h 7d 8h Kc 9s 3s 9d 6h 4s 4h 2h];[Qc, Qd, Th, 2s, Tc];null;null;b1[c:13,9] Hero[r:0,27] b1[c:77,17] ;b1[c:4,5] Hero[c:0,17] ;Hero(10) ;10;b1[8h, Jh]12880;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Ad 9s 2s 8s Js 3d 2d 9c Qh As 4d Ah 7s 4s 7d 5c 9h 5s 9d 6h 6s 2h Ts Qs 4c 2c 7h 3h 4h 6d 3c Td Kc Jd 8c 7c Jh Jc 8h Ac 6c 5d 5h Kh Tc Ks 3s];[Qc, Qd, Th, Ad, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[7s, Td];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 3d 2h Kc 3s 4h Tc Ac 6h Qh 8h 8c 7d Ks Qs 6c 4d 3h 5c 4c 9c 5d 7s 6s Td Ts Ad 9d 6d 7c 5h 3c Js Jc 2c Kh As 2s Jd Ah 9s 4s 9h 2d 7h 5s 8s];[Qc, Qd, Th, Jh, 3d];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[c:4,5] ;b1(26) ;-12;b1[Ts, Jc]12891;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ Tc 9d 2s 4h Js Td Kh 4c 8s Jd 9s 4d 5d Ks Ac As 5h 8h 3s Ad Jc 7d 2c 6s Jh Qs 6d 4s Kc 5s 3h 2h 2d 5c 3c Ah 7s 6c 9h 7h 8c 9c 6h Ts Qh 3d 7c];[Qc, Qd, Th, Tc, 9d];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[Jh, 2c]12880;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 2h Ts Ad As 7h 8s 9h 4d 7s 8c 4s Td 5h 3c 9d 5s Js 2s 3h Jh 9s Jc 7c 6h 5d 6d 4c Ah Tc 9c Kh Kc 3s 7d 4h 3d 2d Jd 2c 5c 6s Qs Ks Ac 6c 8h Qh];[Qc, Qd, Th, 2h, Ts];null;null;b1[c:13,9] Hero[c:6,79] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[7d, Ac]12882;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 8c Jd Js As 9c 5c 2s 7h 2c 6c Ad 2h 7c Ah Qh Jh 3c 7s 3d 9d 8h 7d 6h 6d 5s Kc 9h Td Qs 5d 5h 4d 4h Ks 2d 6s 8s Jc 3h Ac 4s Ts 9s Kh Tc 3s 4c];[Qc, Qd, Th, 8c, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[2h, 2d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jd 3s 9d 8s 2h 8c 7h 4c 5s Ah 3c Kh Jc As 5c 9h 4h 6s 4d 2s 7c Ad Td Tc 8h 5d 3h 2d Js 5h Qs 9s 6d 6h 4s Jh Qh 9c 7d 3d 2c 6c Ac Ts 7s Kc Ks];[Qc, Qd, Th, Jd, 3s];null;null;b1[c:13,9] Hero[c:6,79] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[3s, 9s]12803;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 2d Ad Ah Tc 8s 2s 5s 2c 4c 7c 5h Js 7d 9h 8h Ks 7s 9d 3s 8c 4d 4s 3d As Kh 9s 3h 6c 4h 7h Ts Jh 6d Jc Ac Kc 5c 9c 5d Jd Td Qh 3c 6s Qs 6h 2h];[Qc, Qd, Th, 2d, Ad];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[c:14,64] ;b1(18) ;-8;b1[2h, 2c]28682;b2;Hero[8d, Kd]25825;b0
 Kd 8d Th Qd Qc] [ 5s Tc 5d 2c As 6d Qs 4s 9s Jd 3d 8s 2h 3s 8c Jc Ad 2s Ks 2d 8h Qh Ah 7c 6c 9h 7d 4h Jh 6h Kc 5h 3h Ac 3c Td Ts 5c Js 9d 6s 4d Kh 4c 7s 7h 9c];[Qc, Qd, Th, 5s, null];null;null;b1[r:12,66] Hero[f:86,13] ;null;{4} ;-4;b1[4h, Td];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 7c Kc Tc 6c 7d 5d 2s 9c 6d Ac 2d 2c 9h 9s Jc 2h Ah 5h Td 8c 7s 3h 4d 8h 4h 3d Qs 6s 9d Js 4c Jd Qh 3s Jh 8s As Ks Ad 5c 5s Kh 4s 3c Ts 7h];[Qc, Qd, Th, 6h, null];null;null;b1[c:13,9] Hero[r:0,27] b1[r:12,66] Hero[f:86,13] ;null;{8} ;-8;b1[4s, 4d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d 4c Kc 6h As 7s 9s Ks 7d Td 2s Jh 6d 6s 4d 6c Jd 2h 3h 2c 3c 4s 8h 7h Ad Kh 9h 3s Ah Js 5h Ts Tc 8c 4h 5c 5d 9d Qh 5s 8s Jc 3d 9c Ac 7c Qs];[Qc, Qd, Th, 2d, 4c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[8s, 9s]10476;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 5s 6h 7s 4c 9s Ts Jh Tc 7c 3h Jc 2c 4s 8s 2s Ac 6d As 7d 9c 2h Qs 2d Kc Td Jd Ah 4h Ks 8c 3s 7h 5d 9h 3d 4d Js 6s 3c Kh Qh 5c 5h 9d 6c 8h Ad];[Qc, Qd, Th, 5s, 6h];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{6} ;6;b1[7h, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh Js 2c Kh 6c 5s 5h 9h 7d 6h Qs 7h Td 9s Kc 6d 5d 7c 3d 3s 9d 8h 4h 4d 3c Ac 2s Qh 9c As Tc 3h Jc Ts 6s Ad 4c 2h 2d Ks 7s 8s 8c Jd 4s 5c Ah];[Qc, Qd, Th, Jh, Js];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(18) ;-8;b1[3h, Ah]12893;b2;Hero[8d, Kd]12892;b0
 Kd 8d Th Qd Qc] [ Td 2h Qh Jh Qs 3c Kc Ad 3s 7c 8c Ac 2d Jc 4c 4h 2c 6h 8h Ah 7s 9d 4d As Ts 8s 9c 7d 5c 5h 2s 3d Tc Kh 5s 7h 3h Jd 6c 5d 6d 4s Js 6s 9h 9s Ks];[Qc, Qd, Th, Td, 2h];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;b1(10) ;-4;b1[Kh, Ad]12882;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 3s Jc As Qh 7s 8c Td 3h 4d Ac 5c 3c 6s Ah Js 8s Kc 9d Jh 8h Ad 4s 6c 2s 5d 2c Ts 2h 5h Qs Jd 7c 5s 3d Kh 9c 4h 7d Ks Tc 6d 7h 9s 2d 6h 9h 4c];[Qc, Qd, Th, 3s, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:12,66] ;null;Hero{6} ;6;b1[8h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh 3s Qh 5s Jc 3d 7d 5c 6c 8s Js 9h 6d 9c 4h 6s Td 2d 3c Ks Jd 5d 2s 4c 6h 5h 7c Tc Ts 9s 9d 7h Ac Jh 2h Ah As 8h 8c Ad 4s 7s 2c Qs 4d Kc 3h];[Qc, Qd, Th, Kh, null];null;null;b1[r:13,9] Hero[r:0,27] b1[f:77,17] ;null;Hero{10} ;10;b1[4h, 6d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c Js 6s 5s Tc Kc 2d 4c Qh 8c 7s 4s 7c Ad 6c 6h Ks Td 5h 9s As Jh Ts 2h 3d Ac 3c 7h 3h 8s Qs 5c 4h 9h 9d Ah 2s 3s 2c Kh 7d 5d Jc Jd 4d 6d 8h];[Qc, Qd, Th, 9c, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[3s, 3h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 2s Js 9h Jd Td 8h 5d 2d 7s Tc 3c Qh 4d 8c 7h 6s 7d 4h Ac Ks 9s Jh 5h Ah 9d 4s Jc 4c Ad 6h 6c Qs As 7c 3d 6d Kc Kh 2h 2c 5s 3s 9c 3h Ts 8s];[Qc, Qd, Th, 5c, null];null;null;b1[r:13,9] Hero[f:86,13] ;null;{4} ;-4;b1[2s, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8h Kh 5h 4d 3d 3h Qh Ks Jh 2h 9c 6h Ad 6s 7c 2s 3c Tc 9d Kc 4s Qs Td 4h 2c 7h 8c 8s 2d Ts Ac 7s Ah 6c 6d 4c 5c 9s 3s Jd 9h Js 5d Jc As 5s 7d];[Qc, Qd, Th, 8h, Kh];null;null;b1[c:13,9] Hero[r:6,79] b1[c:13,9] ;b1[r:14,64] Hero[c:0,17] ;b1(26) ;-12;b1[Ks, Ac]13014;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Jc 7c 3d 4d 3c 8h 9h Ks 7d 4c 5d 6c 4s Qh Jh Kc Jd 2d Ad 2s Kh 9c 5s 2h Td Qs 9s 4h Ts 3s 9d Ac 8s 8c As 7h 6d Js Tc Ah 3h 6h 6s 7s 5c 2c 5h];[Qc, Qd, Th, Jc, null];null;null;b1[c:13,9] Hero[r:0,27] b1[f:77,17] ;null;Hero{6} ;6;b1[4d, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ac 7s 2s 2h 3s 8s Tc 6c 5s 4d Ts 6s 8h 9s Jc 4c 3h Qh 7h Jh As 9c Jd 6h 6d Js Ad 8c 5c 2c 3c Kh 7d 5d Ks 9h 2d 5h 4s 7c Qs Kc 9d Td 4h 3d Ah];[Qc, Qd, Th, Ac, 7s];null;null;b1[c:13,9] Hero[r:0,27] b1[r:77,17] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,77] b1[f:89,10] ;Hero{14} ;14;b1[5h, 6c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6c 5c 6s 3s Kc Js 5d 6h As 3d Ks 7d 9d 3c Ah Ac 4s 3h Jc 2c 7c 9c 4h 8h Ts Jd 9h 4c 7h 7s 5s Qs 5h 8s 2h Td 8c Ad Tc Kh Qh Jh 2d 6d 9s 4d 2s];[Qc, Qd, Th, 6c, 5c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[r:0,17] b1[f:89,10] ;Hero{6} ;6;b1[8s, 9s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks Qh 6h 8c Kh 4s 4c 3d 9d 8s 7d 9s As 2d 7c 2c 5h Qs Kc 7h 3c Jh 5c 8h Ad Tc 6d 7s Ah 9c 2s Jc 4h Td Ts Js 3s 5s Jd 5d 6c 4d 3h Ac 2h 6s 9h];[Qc, Qd, Th, Ks, Qh];null;null;b1[c:12,66] Hero[r:6,79] b1[c:13,9] ;b1[c:4,5] Hero[r:0,77] b1[c:4,5] ;Hero(14) ;14;b1[9h, Jc]20489;b2;Hero[8d, Kd]28803;b0
 Kd 8d Th Qd Qc] [ 3c 4d 3s Tc 3d Jc 7d 9c Kh 2d 2s 3h 6c 5s Ad 5d 7c 4h Qs 8c Jd 6s 9s Ac 6h 2c 4c Qh 8h Js 9h 7s 6d Kc Ts 5h 4s Ks 5c Ah 2h As Jh 8s Td 7h 9d];[Qc, Qd, Th, 3c, 4d];null;null;b1[c:13,9] Hero[c:6,79] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[9h, Jd];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d Jc 3c 4h Qh 6s Ks Tc 6d Kh 9c 2d 9d Td Ac 4c 3s Ad 6h 5s Qs 8h 4s 6c 7c Ah 8c 7h 7s 3h 8s 3d 4d 2c Ts 2s Js 9s As Jh 2h 7d 9h 5c Jd Kc 5h];[Qc, Qd, Th, 5d, Jc];null;null;b1[c:13,9] Hero[r:6,79] b1[r:77,17] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(14) ;14;b1[4c, 6c]10509;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 8c 2c 4c 4d 3d 7s 2d 5s 5h 6c Js 4s 7h 9c Ts Kh 6d Ac Jd 6h Kc 8s Jh 9h 8h 3s Qh Qs Ks 5c 2s 5d Td 9s 7d 7c 6s 3c Tc Ad Ah As 9d Jc 2h 4h 3h];[Qc, Qd, Th, 8c, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[As, 6h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4c 7c 7s 9h 2d As Jc 3s 4h 9c Ad 2s Tc 3d 7d 2h Ah Kh Qh 3h 7h 8h 4d Ts 5s 4s 8s 5d 2c Ks 6c 9d Td Ac 3c 5h 6h Qs 9s Jh 5c Js Jd Kc 8c 6s 6d];[Qc, Qd, Th, 4c, 7c];null;null;b1[c:13,9] Hero[c:0,27] ;b1[c:4,5] Hero[c:0,17] ;Hero(6) ;6;b1[3d, 6c]10463;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 9s 4c Jd Ts 4s 5d As Ah 3s Ad Ac Tc 7d 7h 6c 2d 3c 5c 7s Jc 8s 2s 9h Kh 4d 2h 6d 4h 9d 6h 5s 2c Td Qh 8h 7c Kc Qs Ks 8c 9c Js 3h 6s 5h 3d Jh];[Qc, Qd, Th, 9s, null];null;null;b1[c:13,9] Hero[r:6,79] b1[f:77,17] ;null;Hero{6} ;6;b1[6s, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2c 6h As Ad 9s 5d 7h Js 4c 3c Ts 4d 5h 3d Kc 2d Jd Ah 7s 5c 6c Tc 5s 4s Ac 9h Qs 2h 6d 4h Qh 7c Td Jc Jh 6s 9c 8s 3h 8c 8h 2s 7d 3s 9d Ks Kh];[Qc, Qd, Th, 2c, null];null;null;b1[c:13,9] Hero[r:0,27] b1[r:77,17] Hero[f:86,13] ;null;{8} ;-8;b1[6s, 5h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c Td 8h 2h 4s 3s Js Jd 3h Jc 2d As 3d 4h 8c 6c 7s Ks 7c 5s 4d 5h Qs 6d 9h Ad Jh 2c 9s 9c 6s 9d Kc 7h 2s Ah 7d 6h Ts Qh 5d 4c 8s Ac Tc Kh 3c];[Qc, Qd, Th, 5c, null];null;null;b1[c:13,9] Hero[r:0,27] b1[r:12,66] Hero[f:86,13] ;null;{8} ;-8;b1[5s, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh 7c 6c 8s 7d 9s Qh 4c 5d 5s 9d 9h 4s 2h 9c Ts Js Ah 3d Tc 6d 2c 8c 4d Jd Jh Kc 7s 3s 6s Ac Qs Ks 4h 3c Ad 5c 3h 2d 2s 7h 5h Jc As Td 8h 6h];[Qc, Qd, Th, Kh, null];null;null;b1[r:13,9] Hero[r:0,27] b1[f:77,17] ;null;Hero{10} ;10;b1[5s, 6h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d 7h 6h Ah 7c Js 9h 8s Jc Kc 6d 4s Qh Kh 7s 6c 9c 4h 5s Ac Tc Ad 3d Jh 4d 8c Qs Td 2h As 2s 3s 5c 9d 5h 2c 6s 7d 3h 4c 3c Ts 8h 5d Ks 9s Jd];[Qc, Qd, Th, 2d, 7h];null;null;b1[c:13,9] Hero[c:0,27] ;b1[r:14,64] Hero[f:92,7] ;{4} ;-4;b1[7h, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ah 7h 2d 9s 6s Jh Ts As Ks 9h Tc Js Qs 4h 3h 5s 4c 4d Ac 2c Ad 8s 3d 7c Qh 6h 8h 9c 2s 3s Td Kh 6c 4s 5d Jd 2h 9d 5h 6d 5c 7d 7s Jc Kc 8c 3c];[Qc, Qd, Th, Ah, 7h];null;null;b1[c:12,66] Hero[r:6,79] b1[c:13,9] ;b1[r:14,64] Hero[f:92,7] ;{8} ;-8;b1[Qs, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ac Ts 8s 5c Ah Tc Js Jh 9s Kc Ks 2c Ad 7d 7h 3h 8c 7c Td 5s 4d 9c 4s Jc 4c 9d 3c 6h 4h 8h Qh 6c 5d As 7s 3d Kh 6s 2h Qs 5h 3s Jd 2s 9h 2d 6d];[Qc, Qd, Th, Ac, null];null;null;b1[r:13,9] Hero[r:6,79] b1[f:13,9] ;null;Hero{10} ;10;b1[As, Ah];b2;Hero[8d, Kd];b0
