 Kd 8d Qs Th Qd Qc] [ 9s 5s Td Js 3h Jh 7c 9h 9c 7h 6d 7s 6s 2d Jc 8h 5d 4d 6c 6h Kh 4h 3s 3c 2s As Qh 8s 5h Tc 3d 4c Ts 7d 2c Jd 9d Ah 4s Ks Ad Ac 5c 2h 8c Kc];[Qc, Qd, Th, Qs, 9s];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[9s, Js]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h Ts 2c 2h 2d 4d 7s Tc 3s 3c Js 8h Jh 5h As 2s 6h 6c 6d Qh 9d 9s 7c 8s 4h Ad 4c Ac 5c Kh 9c 9h 4s 7d 5d Jc 6s Jd Kc 7h 8c 5s Ks Td 3d Ah];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[Qh, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Js Ad Ah 9s 5h Jh Td 5s 8h 9c Ks Qh 2d 4d 6c 3d Kc 6h Ac 8c Jd 2c Tc 3h 7d 9d 7h As 5d 6s 7c 6d 4c 7s 8s 5c 4s 4h Ts Jc Kh 9h 3s 2s 2h 3c];[Qc, Qd, Th, Qs, Js];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[6s, 6d]28797;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 5c 5d Td 9s 9h Ad 6c 9c Ah 7s 7d 2c 2h Jc 8c 8h 4s 3d Ks 8s Js 2d Ac 6d Jh 4d 5h Qh As 3h Jd Kc 3s 4c 6h 6s 7c 7h Ts Tc 2s 3c 4h 5s Kh 9d];[Qc, Qd, Th, Qs, 5c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ah, Ac]28804;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7d 8c Ts Js 3d 7c 5h 6h 8h Ah 4s 5s Ad 4c 6c 7s Ac 8s 3h 2c 4h 3c 6d Tc 9c 5d 9h 5c Kh Td Jd Kc 7h Jh 6s 2d 9s 2s 3s Qh As 9d 2h Ks 4d Jc];[Qc, Qd, Th, Qs, 7d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Jh, Jc]28802;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h 6c 5s Js 6h As 4h 9s 4s 8h 3d 3s 2h 7c Tc 3c 2c 2s Jh 7s 5c Jc 9h 7h 8c Qh Ah 8s 4c Kh 7d Ac 2d Ks Ad 6d Kc 5d Td Jd 4d 9c Ts 5h 9d 6s];[Qc, Qd, Th, Qs, 3h];null;null;null;b1[c:94,5] Hero[c:0,9] ;Hero(12) ;12;b1[Jh, 9d]17089;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7h Qh 5c Ad 9c Jc Ah 2h 6c 2d Jd Ac 2c 3c 2s 6s Kc 9h 8s 3s 6d 7s Td 6h 5d Js 5h 8h Tc 3h 7c 4s 7d 4c 9d 4h 4d Kh Jh As Ts 5s 3d Ks 9s 8c];[Qc, Qd, Th, Qs, 7h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[7d, 7c]28798;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4c 2c Td 6h Tc 7c Kh 4d 6s 2s 3c 5h 3s 9h 7d 6c 2d Ts As 4h Jd 3d 6d 9s 8s Jc 7s Ad 5d 3h Jh Qh 5s 8h 9c 8c Kc 5c Ac 4s Js 9d Ks 7h Ah 2h];[Qc, Qd, Th, Qs, 4c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Jh, Jd]28802;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6h 7h 7d 8h Qh 9d 3h 3d Ac 4c 5h 4h 5s As 2c 2s 6c 3s Jh Jd 7c 9h 4s Tc 9c 5c Ks 4d 6s 2h Jc Kc Ts Td Js 8s 3c Ah 5d 9s 7s 6d Kh Ad 2d 8c];[Qc, Qd, Th, Qs, 6h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[7s, 7h]28798;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7s 6s Jc 5h Jd 4s 6d Jh 4c Tc Kc Ah 7h Kh 5s 8c 8h Ts 2d 3s 2s 6h Td 3h 2c 2h 9h 9s Ac As 4d 3d 9c 5d 6c Qh 4h 5c 9d 3c 7c Js Ks 7d 8s Ad];[Qc, Qd, Th, Qs, 7s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[2d, Td]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 4d 3s Jh 6c 9d Td As Qh 8s 7h 6s 6h 2d Ac 5c Ts Js Kh 3h Jc Ad 3d 5h 8h 2s 9c 5d 8c 7c 9h 7d 6d 4c 9s 4h Ks 4s 5s 2c Jd 7s 3c 2h Tc Ah Kc];[Qc, Qd, Th, Qs, 4d];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Td, 8c]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ah 8c Js Ac Ad 9c 6s 3h 8h 7d As 5h Qh 7c 7h 9h 4c 4s Jc 4d 5d Kc 5s 2c 3s 6d 4h 8s 3c Ks Td 6h Kh 6c 2d Ts 3d 5c 9s 9d Jd 2h Tc Jh 2s 7s];[Qc, Qd, Th, Qs, Ah];null;null;null;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(30) ;-14;b1[2h, 2c]28793;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ As Js 2d Qh 9d 7h 2h 7c 5c 2s Ah 6s 8s 4h Ks 2c 7s 8h 5d 3d 4c 9s Tc Kc Kh Ac Jh Td 7d 6d 5s 6c Ts 9c 9h 6h 4d Ad 3s 8c Jc 4s 3h Jd 5h 3c];[Qc, Qd, Th, Qs, As];null;null;null;b1[r:94,5] Hero[c:0,9] ;b1(30) ;-14;b1[Jc, Kc]20490;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 4d 6s 5h Jc Td 3c 7h Ac Jh 9h 4s 7s 2c Qh Ad As Js 9c Ts 5c 5d 3s Kh 2s 2d 8s 6c 4h Jd 3h Ah 3d 5s Tc 7d 6d 8c 8h 6h Kc 9d 2h 4c 7c 9s Ks];[Qc, Qd, Th, Qs, 4d];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(22) ;-10;b1[Jc, Kc]17099;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7d 4c 5c 6d 6s 7c 3h 2s 2h 9d Ad Ac As 6h Jc 8s 7s 3c 4s Js Td 3s 9c Jd 2c Tc 4d 9s 2d 8h 5s Kc 8c Ah 5h 9h 5d 3d Kh Qh 4h 7h Ks Jh 6c Ts];[Qc, Qd, Th, Qs, 7d];null;null;null;b1[c:94,5] Hero[c:0,9] ;b1(11) Hero(1) ;1;b1[9h, Kc]17098;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Kc 5s 6c Jd 3h Qh 5h 6d Ac 9c Td 6s Ts 7h 7c 5c 9d 4c 9h 2h 8h 2s 2c Jh Kh 7d 4s Jc 4d 8s Js 2d Tc As 9s 3s 6h 4h Ks 3d 8c Ad 7s 5d 3c Ah];[Qc, Qd, Th, Qs, Kc];null;null;null;b1[c:2,3] Hero[c:0,87] ;Hero(12) ;12;b1[As, Tc]28801;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ Ac Ah 7h 4h 3d Kh 9h 9d Ks 7c 3s Tc 3h Ad Qh Jc 6s 2d 6c Ts 2s 4d 4s Jd 6d 5s 9s 3c Kc 8s 5d 5c As Jh Td 7d 2h Js 8h 2c 4c 5h 6h 7s 8c 9c];[Qc, Qd, Th, Qs, Ac];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[As, Td]28804;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Ks 4s 6d 6h 3h Tc Ac Kh 7h 7s Jd 5c 3d 2c 5s Td 5d 7d 4d 8h Jh 9d 3c Ts Ad 2h 3s 9c Qh 8c As Ah 2s 9h 2d Kc 8s 4c 5h Jc 6c Js 9s 6s 7c 4h];[Qc, Qd, Th, Qs, Ks];null;null;null;b1[c:94,5] Hero[c:0,87] ;b1(22) ;-10;b1[Ks, Kc]28815;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 6h 5s 4d 5h 5c 8s Jd 7h 9d Td Js 2d Kc 4c 7d 9s 8h Kh 3s Jh 5d 7s As 6s 3h 6c 2c Ac Qh 4h 2s Ad Ks 6d Tc 3c 3d 7c 8c Ts Jc 9h 4s Ah 9c 2h];[Qc, Qd, Th, Qs, 6h];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ad, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 7c 3h 6d Kh 7h 2s As 5d Jd 7s Ks 2h 4c 5h 9c 2c 9s 5c 8h 2d Jh Js 5s 6s 4d Tc 4h Ac Jc 3d Ts 3s 8s Qh Td 9d 8c 4s 3c Ah 9h Ad 6h Kc 6c 7d];[Qc, Qd, Th, Qs, 7c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[6s, 6h]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ As 3s Qh Td 8s 4d 8h 5s 3h 7h Jc Tc 2s 4s 3c Ks 6d 7c Ah 6s 7s 9s 8c Jh 5c 6h Ad 5d Ac 2h 5h Ts 6c 9c 9d Kc Jd 9h 4c 2c 7d 4h Kh 3d 2d Js];[Qc, Qd, Th, Qs, As];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Jh, Jc]28802;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 3s 2s 5h As 5d 7h 2c Js 6d 2h Kc 8h Ac 9c 6h Jc Kh 5s Ah 4c 6c 3c 7d 6s 5c 4d Tc 2d Ks 3h 9h 7c Jd 8s 7s Jh Qh 9d Ad Td 3d 4s 8c 4h 9s Ts];[Qc, Qd, Th, Qs, 3s];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[9s, 9h]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6c As Ad 5c 7h 9d 4d 2h Tc 9s 3d 6s Qh Js 5s 5h 2c Ah 8h Jh 3h Kc 4s 7c Ks 3s Ac 2d 6h Ts 8c Td Jc 9c 2s 4c 3c 5d 8s 7d 9h 6d Jd 7s Kh 4h];[Qc, Qd, Th, Qs, 6c];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[Qh, Td];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Ad 3s 8c Js 6s 5c 9d Jh Ah 5h As 7h 5d 7s Kh 6d 9s Ts Kc 2d 4c Tc Jc 6c 5s 6h 8s 3c Jd 7c Qh 4s 9h 9c 2h 3h Ks 3d 7d 4h Ac Td 2s 8h 2c 4d];[Qc, Qd, Th, Qs, Ad];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ks, Kh]28803;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ Jh Tc 2s Kc 4h Td Ac 3d 4c 7d Ah 4s Kh 2c 9c 9d 6d 4d Ks 2d Js 8h 8s 5h Qh Jc 9h Ad 3c 7c 9s 3s 5s Ts 7s 6c 5d 8c 3h Jd 6s 7h 5c 6h As 2h];[Qc, Qd, Th, Qs, Jh];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ts, 6d]28801;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 3c Qh 2d 3h 4c 5d 4h Td 9d Jh 6c 3d 3s Jd Js 6h As Tc 9s Ad 7c Kh 5s 8h Kc 4d 6d 7d 2s 7s 5h 6s Ks 2h Ts Ac 2c 7h Ah 9h 8c Jc 5c 4s 9c 8s];[Qc, Qd, Th, Qs, 3c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Ks, Kc]28803;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6d Ac Td 3s 8c Ks Kh 7s 8s 9d 6h Qh 6s Ts 2d 4h 9h 4c 7d 3c 6c Jc 4d 5s Js Ad As Ah Jh 8h 3d 5c 4s 2s 3h Tc 5d Jd 9s 2h 9c 7c 2c 7h Kc 5h];[Qc, Qd, Th, Qs, 6d];null;null;null;b1[r:8,78] Hero[f:96,4] ;{10} ;-10;b1[Qh, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5c As 6d Ah 4d 3s 5s 4h 7h Ad 3h Js Qh 7d Ac 8c Jc 5d 8h 2s Ts Kc 6s 5h 9c 9s 6c 2c 2h 6h 8s 7s Ks Jh 9h Jd 9d 2d Kh 7c Tc 4c Td 3c 4s 3d];[Qc, Qd, Th, Qs, 5c];null;null;null;b1[c:2,3] Hero[c:0,9] ;b1(22) ;-10;b1[Js, Jd]28802;b2;Hero[8d, Kd]17098;b0
