 Kd 8d Qs Th Qd Qc] [ Ks Td 2s 2h Qh 3s 8c 7s 9c Jd Ad As 6d 6c 4h Kh 8s Tc 9h Jc Js 9d Ts 6h 3h 6s 5c 3c 9s 5s 7h Jh 2c 4s 7c 5d 3d 8h Ac 2d 5h Kc 4c 4d Ah 7d];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Ah, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 8h 7h 9s Jc 3h Ac 5d 2h 5s Td 3s 6s 4c Tc Qh Ad 5h 2d 6c Jd 3c As 7d 6d 9d Kh Ah 7s 6h Ts 8s 4s 5c Kc 2c 9c 7c Ks 9h Jh 3d 4h 4d 2s Js 8c];[Qc, Qd, Th, Qs, 8h];null;null;b1[c:8,5] ;b1[c:8,78] Hero[c:0,87] ;b1(30) ;-14;b1[Ts, Js]28801;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ 2h Jd 9d 5h 7c 6h Kc 4c Ad Ks Jh Td Ah 7h 9s 2c 9h 8h 8c 7s 6c 3s 3c Tc 5s As 2s 4s 8s Jc 6s 4h 3d 6d 2d Ts 5c 3h 9c Js 5d Qh Kh Ac 4d 7d];[Qc, Qd, Th, Qs, 2h];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(54) ;-26;b1[Qh, 6c]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Js 3c Qh Ah 4s 2d As Jh 6c Tc 3d 6s 2h 5h 9s 8h 4h Jc Kh 3h 8c 2c Kc Td 3s Ac 7s Jd 4c 5s Ad 5c 9d 8s 6h 9h 6d 7c Ts 7d Ks 9c 4d 5d 7h 2s];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Ks, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Ks Ts Tc Jc Kh 5h Ac Jd 2d As 7c 7h 7s 4h Jh 4d 5d 5c Kc 6d 3h 6s 3s 9d 3d Td 8h 6c 3c 8c 4s 9h 9s 8s 7d 2h 2s 5s 6h Qh Js 9c 2c Ad Ah 4c];[Qc, Qd, Th, Qs, Ks];null;null;b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(19) Hero(1) ;1;b1[Ts, Kc]28803;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 4c 6d 4d 3c 2c 8s 8c 9h 2s 7h Kc Ts 5d Jh 2h 3d 6s 9d Jc 6h Td Tc 4h Ac 3h Kh 8h 9s Ad 5c 9c As 7s Js 4s Ks Qh 3s 5s 5h Jd Ah 2d 7c 6c 7d];[Qc, Qd, Th, Qs, null];null;null;b1[f:8,5] ;null;Hero{12} ;12;b1[7h, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Ac Kc 4d 8s 4h 3d Jc Ks Qh 7s 6c 7d 9c 4c Ts 8h As Kh 2d 5d Js 9d 6h 5s Jd 6s Td Ah 4s 2s 7h 3s Ad 5c 7c 8c 9h 2c Tc Jh 3c 2h 9s 6d 3h 5h];[Qc, Qd, Th, Qs, Ac];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;b1(46) ;-22;b1[4h, Qh]32900;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 3d 3s 5c 4s 9d 6d 3h Qh Ts Jc 4c 2c 9c 4d 5s Tc Jd 6c 4h 5d Js 2d 9h 8h 9s 7d 7c 6s 3c 7h Ah Td 6h 8s 7s Ad 2h As Kh 8c Ks Kc Ac 2s 5h Jh];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Jh, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ As Ad 4d 2c 8s 4c 3s Jh 7c 6s 2s Jc Ac 4h 5c 3c 8c Kh 7d 5d Jd Tc 6d 2d 9s 9d Kc Ah 7h Qh 5h 7s Js 3h 4s Ts Td 9c Ks 5s 8h 6h 6c 2h 9h 3d];[Qc, Qd, Th, Qs, null];null;null;b1[f:8,5] ;null;Hero{12} ;12;b1[As, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 3h 4c Js 4d Ad Tc 9c Td Kh 7h Ks As 3s 2h 8h 5s 3d 6c Qh 6d Jd 7s 8c 8s Ac 9h 5h 2c Jh 7c 9d Ts 7d 5c 9s 2d 3c 5d 4s Kc 2s 4h Ah 6s Jc 6h];[Qc, Qd, Th, Qs, 3h];null;null;b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{14} ;-14;b1[7s, 7c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 9c 5h Kc 3h 6h 5d 3s 2s Js Jh Jc As 3c 4c 2d 6s 8c Ks 4s Qh 7d 7c Jd 5s 5c 2h 8s 7s 9s 6c 4h 7h Ac 8h Kh Ah 9h 3d 2c 4d Ts Ad Tc 9d 6d Td];[Qc, Qd, Th, Qs, 9c];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Ad, Kc]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 5h Qh 3s 8c 3c 8h Jc 2d Ks 4d Js Jd 7d 8s 3d Tc 9s 6s 9d 6c Kh Ad 5d 2c 2h Ah 5s 9c Ac Jh 7c 5c 9h 3h Td As Ts 4h 6h 2s 6d Kc 4c 7h 4s 7s];[Qc, Qd, Th, Qs, 5h];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[9s, 9c]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 9d 5d Td Jc Ks 6h 7h Ac As Kh Js 6c Jh Tc Ad 2h Kc 7d 9s 6s Ts Qh 9c 7s 2s 3d 8s 4d 8c Ah 5c 6d 2c 3c 4h 5s 2d 9h 3h 3s 5h 4s Jd 7c 4c 8h];[Qc, Qd, Th, Qs, 9d];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,9] b1[c:2,3] ;b1(38) ;-18;b1[3h, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 6d 4h Qh Jc 2h 6c Td 3s 9s 9h 4s 6h 5d 3h 9c 3d 8h Jd Tc 6s 2c Ks 7c Js 2s As 4c 8c 7d 3c 5h Ad Kh 9d 8s 7s 5c Ts Ac 5s Jh 7h Ah 2d 4d Kc];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[Ah, Jd];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 9d Jh 8s 3c 5h 5c Jd Jc 7h 6h Ks 2d 4d Kh 3s 4s 7d Js Ah 7s 5d 6c 4c 9c Qh 8h 9s Ac 9h 3h 3d 2h Td Kc 6s 5s 2s As 7c 4h 2c 8c Ts 6d Tc Ad];[Qc, Qd, Th, Qs, 9d];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[Td, Tc]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Jc 6s 3s 5s 3d 2c 4h 8h Ts 8s Jd 8c Qh 3c Jh 5c 2s Kc 9h Ah 4c 4d As 9d 6c 5h 5d 6h Kh 9s Ad 4s 6d Ks Js 7s Ac 7h Td 7d 2h 2d 3h Tc 9c 7c];[Qc, Qd, Th, Qs, Jc];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[5d, 5c]28796;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ Ah 6c 3s 4d 6d 5d 9h Ac Td 2d 2h 6h 3h 9d 9c Jd 5c Kc Jc As 5s 7s 8c Ts 6s 4s 7d 2s 9s Ad 3d Js Tc 7h 5h 4c 7c 8s Qh Kh 3c 4h 8h Jh Ks 2c];[Qc, Qd, Th, Qs, Ah];null;null;b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;b1(38) ;-18;b1[Td, Kc]28801;b2;Hero[8d, Kd]17110;b0
 Kd 8d Qs Th Qd Qc] [ 5c Jc Tc 6h 8s 7d 4c 2c Td 5d Ad 9c Js 3c 5s Jd Ac 4s Jh 4h 8c 5h Kc 2h 9h 3s Qh As 6s 3h 2d 9s 6d 7h Ts 7s 4d 3d 2s 7c Ks 9d 8h Ah Kh 6c];[Qc, Qd, Th, Qs, null];null;null;b1[f:87,9] ;null;Hero{12} ;12;b1[8c, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 7s 4h 9d 5d 2h 4s 3h 2d 9h Ks 8c As 8s 6d 7d Jd Js 7h Ts 3s 3d Jc 4c 5s 7c Kh 5h Ah Tc 2s 3c Jh 4d Kc 2c 8h 6h 9s Td Ac 6s 6c Qh Ad 5c 9c];[Qc, Qd, Th, Qs, 7s];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[2h, 2c]28793;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Jd Ks Ah 4h 5h 9s Jc 2s Ac 3h 9h 5c As 7d 2c Ts 2d 8h Tc Td Qh Kc 3d 7c 5s 8s 7h 6s 6h 9c 9d 6c 4d 3s Js 8c 5d Ad 6d 7s 4c 3c Jh 4s Kh 2h];[Qc, Qd, Th, Qs, Jd];null;null;b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(30) ;-14;b1[8s, 8h]28799;b2;Hero[8d, Kd]17099;b0
