 Kd 8d Qs Th Qd Qc] [ 7s 2d 5c 7d 9s Jd Jc 4d 2c 3c Qh 8h 3h 4s Tc 9h Ks 4c 2s 6d 6h As 6c 9d Ah Ts 7c 4h Jh 8c 7h 6s Ad Js Ac 3s 8s Kc 5h 2h 5s 9c 3d Kh Td 5d];[Qc, Qd, Th, Qs, 7s];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(30) ;-14;b1[Ks, As]17110;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 8s Ac 4c 5c 6d As 3c 5d 6h Ah Td Jh 8h Ts 2d Tc 6c 2h Js 7d 4h 5s 2s 6s 7h 3h 4s 9c Jc 2c 3s 4d Jd Kc 5h 3d Kh Ks 9s Ad 9h Qh 9d 7c 8c 7s];[Qc, Qd, Th, Qs, 8s];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,77] ;Hero(16) ;16;b1[Js, 9h]20488;b2;Hero[8d, Kd]28799;b0
 Kd 8d Qs Th Qd Qc] [ Td 3s 7d Tc 4d 2c Ad As Ac Jc 3h 4s 2s 3c 9s 5d 9h 3d 2d Jd 6s 6d 4c 8s Jh 7s Qh Ts 8h 4h 6c 5c 6h Js 9c Ah 8c Kc 7c 5h 7h 2h 5s 9d Ks Kh];[Qc, Qd, Th, Qs, null];null;null;b1[f:77,17] ;null;Hero{12} ;12;b1[As, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5h Jh 7d 2s 2d 3d 2h Td 7h Kh Jd 6h 9s 4d Js Ad 2c Jc 4s Ac 9c Ah As 5s Kc 5c 8s 7s Qh 3c 6c 4c 6d 8h 3s Ts Tc Ks 7c 9d 8c 9h 6s 3h 4h 5d];[Qc, Qd, Th, Qs, null];null;null;b1[f:77,17] ;null;Hero{12} ;12;b1[As, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ 5d 7s 9s 3c 7d Kh 9d 4h 6c 9h Jh 4d Qh 7h 5h Ah Td 2c 8h 2s As 3s 3h Ts 2h 4c 6d 8s 5c Ks 6h Jd Kc Ad 4s Js 9c 3d 5s Jc 7c Tc 2d 8c Ac 6s];[Qc, Qd, Th, Qs, 5d];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(30) ;-14;b1[6s, 6d]28797;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Tc 3c Ah Kc 3h 6c 5h 6h 7s Jc 4d Qh 4s 2d Ad Jh 5d 2h Js 9d 8h Ts 4h 7c Jd 7d 2c 7h 6s Ks Ac 3d 8c 2s Kh 5c 3s 6d 9c 8s 5s Td 4c As 9s 9h];[Qc, Qd, Th, Qs, Tc];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(15) Hero(1) ;1;b1[3h, 3c]28801;b2;Hero[8d, Kd]28801;b0
 Kd 8d Qs Th Qd Qc] [ Js 3h 2d 6d Kc Jd 7d 2c Ts Ks Qh Ah 9c 6h Td 4c 9s 3c 2h 5d Ac As 7c 5h 2s 5s 8c 9h 3d 7s 6c Jh 8h 4h Kh 4s Ad 8s 3s 4d 6s Jc 5c Tc 9d 7h];[Qc, Qd, Th, Qs, Js];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(30) ;-14;b1[2s, Ts]28801;b2;Hero[8d, Kd]17099;b0
 Kd 8d Qs Th Qd Qc] [ 9c 2c 6c 3c 3h 6h 4s Tc 5h Kc 7s 2h 8c 3s 7h Ts 3d As 5c 5d Ac 9s Kh Qh 8h 2s Jh Ah 5s Ad Jd 9h 9d 7c Td 2d Jc 8s Ks 7d 4d 4h 6s 4c Js 6d];[Qc, Qd, Th, Qs, 9c];null;null;b1[r:12,66] Hero[c:0,27] ;b1[c:14,64] Hero[c:0,17] ;b1(38) ;-18;b1[Qh, Td]32897;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ Ac Qh Ah Kh 7s 5h Kc 5s 2s 5c Ad 2c 8s 3h Tc 6h Ks 6d 9d 4d 3s Js 4h Jd Jh 2h 4c 3c 3d 8h 2d Jc 7c 6c Ts 6s 7h Td 9c As 5d 9s 4s 7d 9h 8c];[Qc, Qd, Th, Qs, null];null;null;b1[f:77,17] ;null;Hero{12} ;12;b1[6s, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Qs Th Qd Qc] [ Ks 5s Tc 9c 8s Ad Jc 6h 7h 9h 5h 9d 7c Qh 7d Kc Td 2c Js 2d Jd 5c 4s 8c 5d 6d 6s 6c 3s Ah Kh 4d 3h 2s 4c As 4h 2h Ts 3d 3c Ac 9s 7s Jh 8h];[Qc, Qd, Th, Qs, Ks];null;null;b1[c:13,9] ;b1[r:14,64] Hero[c:0,17] ;b1(38) ;-18;b1[As, Ah]28804;b2;Hero[8d, Kd]28803;b0
 Kd 8d Qs Th Qd Qc] [ 6d 4h 2s 2c 5h Qh 6h Jh 3h Jd Ks 4s Js 4c 9s 9d 5s Ts 5c 6c 2h 7h 6s 7d Ad Ah 4d 8h 3c As 2d Ac 7c 3d 8s 8c 7s Tc Kh Jc Kc 9c 9h 3s 5d Td];[Qc, Qd, Th, Qs, 6d];null;null;b1[c:13,9] ;b1[c:4,5] Hero[c:0,17] ;b1(30) ;-14;b1[Ts, Jh]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Qs Th Qd Qc] [ 3h Kh 7h Ad 4c 8c 5s 4d 9s As 7c 9h Js 6d 6s Ks 4s 2h Kc 3s 5c 8h 2s 7d Ac 6c 3c 2d 6h Ts 5h 9d 7s Ah 2c Td Jd Qh Tc 9c 3d 8s Jh 4h Jc 5d];[Qc, Qd, Th, Qs, 3h];null;null;b1[c:13,9] ;b1[r:14,64] Hero[f:92,7] ;{14} ;-14;b1[8h, 8c];b2;Hero[8d, Kd];b0
