 Kd 8d Th Qd Qc] [ Kc 4d 7s 7c 6c 4h 3c 3d Qh 5c 9d Js 6d 5d Ad Td 2d 8c 3h Ah 8h 2h Tc Kh Ts 3s 2c 7d 6h 9h Jd 2s Qs Jh 5h 7h 4s Jc 8s As 6s 5s 4c Ac 9c Ks 9s];[Qc, Qd, Th, Kc, 4d];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Qs, Jc]17099;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 7d 7s 2h 6c 3d Td 3s 9d 9c 2c 8h Jd 2d 8c 6s 5s 9h 6h 5d Kh Ah 7c 3h 4s Qs 9s 6d 7h 5h Qh As Ts Js 8s 2s 4h 4d 5c 3c 4c Ks Ad Tc Jc Jh Kc Ac];[Qc, Qd, Th, 7d, 7s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[r:96,4] b1[c:2,3] ;b1(26) ;-12;b1[Td, Ac]12882;b2;Hero[8d, Kd]12848;b0
 Kd 8d Th Qd Qc] [ 5h Qs 2c 6h 3s 3c Ts 8h 5d 8s 4s Kh 4h Ac 7s 2h Td Ks 6d 7d 3d 3h Kc 6c 8c Ah 9s 6s 5s 5c Qh 4d Jh Jd 9h 2s As 9d 4c Jc Tc Js 9c Ad 2d 7h 7c];[Qc, Qd, Th, 5h, Qs];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[Ks, 3d]17098;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ Js 4s Jh 5c 3d 8h 4d Kc 8c 7c 9d 9c Ad 2h 2s 2d 7h 4c Tc 6h 3s Ks Ah 9s Kh 6d 4h Jd 3h 8s 5s Td 3c Qh 7s 5h Ac 2c Ts Qs 5d Jc 6s 6c 9h As 7d];[Qc, Qd, Th, Js, 4s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[4s, Ac]12816;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 5h 9s 4d 5c Jh 2d 5s 3c 3s 7c 6d Ts 7s Ac 7d 9d Ad 6c Jc 9c 2h Qh Ks 6h 6s 8c 8s 3d Td 2c Kc Jd 5d 8h As 4s 4c 3h Ah Qs Tc Kh 4h Js 2s 9h 7h];[Qc, Qd, Th, 5h, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Qs, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6c Ac 7h Ts 8h 5c Js 6d 8s 3h Kc Ks Jh 9h Tc Ad 7s 5s 3c Td Jd Ah 5d Qh 2s 4h 7d As 6h Qs 3d 4d 6s 2c 3s Jc 4s 9s 2h 4c 2d 9d 7c 8c 5h Kh 9c];[Qc, Qd, Th, 6c, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Qs, Ks];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 2c Qh 4h Ah Ac Ad Kh 4d 8c Jh 2s 4c Kc 6c 7h 6s Td Ts 5s Ks 8h 5h Jd 3s Qs Js 5c 6h 9d 7c 3h 2d 9s 5d 8s 9h 3c 3d 7d 9c 6d 7s Jc 4s As 2h];[Qc, Qd, Th, Tc, 2c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:8,78] Hero[r:0,87] b1[c:2,3] ;b1(18) ;-8;b1[5c, 6c]24900;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 4d 3d 7c 7d 5h Ad Jd Ts 3c 7s 3h Kh Qs As 2h Ks Ac 6s 2s 2c 9c Js Qh 5c Jc 6c Td 8s 3s 9s 4c Kc 4s 5d 2d 7h 6h 9d 6d 5s 8c Ah 9h 8h Tc 4h Jh];[Qc, Qd, Th, 4d, 3d];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(14) ;14;b1[4s, Ad]12816;b2;Hero[8d, Kd]25264;b0
 Kd 8d Th Qd Qc] [ 4d 2s Td 2d 5d 4h 9h 7d 5s As 6h 9d 2c 2h 6c Ks Jc Qh Ac 7s 9c 8s 8h 3c 5c 5h 3d 9s 7c Ad 3s 3h Jh Ts Js 7h 8c Qs 6d 4c Ah Kh 4s Kc 6s Jd Tc];[Qc, Qd, Th, 4d, 2s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[Ts, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h Ac 6h 5s Qs 3h Td Ah 6d 4c Jh 4s Jd Ad Jc Kc 9c 4h Tc Ks 5h 9s 2h 7d 3d 7h 5c Kh 2s 7s 3s Ts Js 4d As 2c 9d 8h Qh 3c 5d 8c 8s 7c 6c 2d 6s];[Qc, Qd, Th, 9h, Ac];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[Jd, Ad]13134;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 8s 5h Jd 7d 4c Ac Ts As Jc 3s 8c Kh 6s 6c Qs 2s 3c Ad 7c Kc 3d 9d Ah 7s 9h 9c Tc 5c 2c 3h 4d 2d Ks 9s 5d Qh 6d 7h 6h Jh 8h Js 5s 4s Td 2h 4h];[Qc, Qd, Th, 8s, 5h];null;null;b1[r:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[2c, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 5h 7c Jh 2c 9d 4d 4c Kc 6c 5s 8s Qh As 2s Qs Ad 4h 8c Ac Ks 9c 9h 6d Ts Jc 3c Jd Tc 6s 5c 7d Ah 7s 3d 5d 9s 2h 3s Td 2d Kh 3h 8h Js 7h 4s];[Qc, Qd, Th, 6h, 5h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[5s, 7d]12824;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 5h 7h Jc 4c 2d 6h 9d 5d 6c 3s Td 9s 2s As 8s Ac Ks Qs 7d Ah 8h Ts Tc 8c 6s 7c 5c Jd 4d Jh 5s 2h 2c 6d 7s Kc 3d Js 4h Ad 3c 9c 9h Qh Kh 3h 4s];[Qc, Qd, Th, 5h, null];null;null;b1[c:8,5] Hero[r:3,88] b1[r:87,9] Hero[f:92,7] ;null;{8} ;-8;b1[8s, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc Js 4h 6h 4s 9h Qs 7c Kh As 9d 3c Ad 7h Ks 3s 2d 4c 5d 7s 5c 4d 5h 2c 6s 8c 2s Jc 6c 8h 9s Qh Td Jd 8s 5s Ts Kc 9c Ac 7d Jh Ah 3d 3h 6d 2h];[Qc, Qd, Th, Tc, Js];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(5) Hero(1) ;1;b1[3s, Kc]12881;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 7h 8c Ah Ad Tc 6d 3s 3h As 4s 3c Qs 6c 9s 4h 4c Kc 5h 3d 5s 7s Ac 8s 5d Jd 2d 7c Jh 6s 4d Jc 9h 2s 2h Js Ts Qh Ks 9d 6h Kh 5c 2c 7d 9c Td 8h];[Qc, Qd, Th, 7h, 8c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[c:0,9] ;Hero(10) ;10;b1[2h, 5h]10469;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ Ts Ks Kc Js 8c 5s 8h 3c 9s Qh 4h 6s 5h 6c Jd 8s As 2c Ah 7c 6d Jh 7s Jc 3h 7h 9c 4d 2d 4s Kh Ac 3s 5d Ad Qs 9d 3d Tc 4c Td 7d 2s 2h 9h 6h 5c];[Qc, Qd, Th, Ts, Ks];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[3h, 3d]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 9d 7s 6d 2h 4s 7d Qs 9c 8c 3d 4c 5h 2s Jd 2d Js 6c 4d Jc 3c Ks As 3s 8h 2c Qh 8s 5d Ac 6h Ah 7h Kc 4h Tc 7c Kh 5c 9h Ad Ts 9s Td Jh 3h 6s 5s];[Qc, Qd, Th, 9d, 7s];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[9h, Ah]12871;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 6d 4c Jh 9d 9s 4s 9c Qs 4h 4d Ks Ah 6h As Js 2s 5c Td 9h Qh Jd 8h 5s 2c Tc 6c 8s Ad 7s 7c Ts 7h 5h 3s 2h 3d 2d 7d 5d 6s Ac 3h Jc Kc 8c Kh 3c];[Qc, Qd, Th, 6d, 4c];null;null;b1[r:7,80] Hero[r:3,88] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[9s, 6h]12835;b2;Hero[8d, Kd]10547;b0
