 Kd 8d Th Qd Qc] [ 6c Qs 8s Jc Tc 9d 3s As 4h 3h Td 5d 3d 8h Kh Ah 9s 6d 6h Jd 7c 7s 7h 5s 9c 3c Ks 8c 5c 4d Kc 2s 2d 6s 9h 2c Ac 2h Js Qh Jh 7d Ts 4s Ad 4c 5h];[Qc, Qd, Th, 6c, null];null;null;b1[r:16,57] Hero[r:81,18] b1[f:69,23] ;null;Hero{10} ;10;b1[7d, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s 3h Ac Ad 4d 5h 5d 9h 7s 4s 7c 6s 6d 3d Ts Jc Td 2h 7h Kc 3s Tc As 5c 6h Kh 9c 5s 8h Qh Ah 4c 8c 7d Ks Js 2c 6c Qs 2d Jh 3c Jd 9s 9d 4h 8s];[Qc, Qd, Th, 2s, 3h];null;null;b1[c:16,57] Hero[r:9,72] b1[c:18,12] ;b1[r:6,8] Hero[r:0,69] b1[c:6,8] ;b1(34) ;-16;b1[9s, Qh]17080;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 4h 8s 7d 6h Ad 3d 5d 3h 6d 9c 8h 5h Qs 9h 6c Ks Qh As 2h 4c Jc Jd Kh 4s 7c 4d 2c Kc 2s 5c 7s 3c 6s 9s Js Ts 7h Jh 5s Td 8c Tc 2d Ac Ah 9d 3s];[Qc, Qd, Th, 4h, 8s];null;null;b1[c:18,12] Hero[c:0,36] ;b1[r:6,8] Hero[c:0,23] ;Hero(10) ;10;b1[5h, 5c]12824;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 8c Td 2c Jh 5c 5s 7d 4d Ah 5d 3s 9h 4h 2h Qs Ac 9d 3d 8s Qh Ad 4c 6c Kc 4s 2s 6d As Ks Jd Jc 3c 7c Js 7s 7h 8h 9s 6s 3h 5h 9c Kh 6h 2d Tc Ts];[Qc, Qd, Th, 8c, Td];null;null;b1[c:16,57] Hero[r:9,72] b1[r:69,23] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(14) ;14;b1[3s, 5c]12878;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 6c 8h 4h 9h 5h 7d 2h Jc Tc Ah 2d 2c Js 9c 3s As Ts 4s 4c 7c Qs Kc 5c Qh 6s 7s 6h Ks Kh 4d Td 9d 3h 3c 6d 8s 8c 9s 3d 7h Jd 5d 5s 2s Ac Jh Ad];[Qc, Qd, Th, 6c, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[4c, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h Ts Ks 2d 3s 4d 3h 4c Qh Qs 4s 6s 9s 8c 2c Tc 7d 3c 9h 9c Jh 9d Jd Js 6c 7h Ad 7s 3d 5c Kh Ah 8h 6d 5d As 2h 6h 5h 5s Jc Kc 7c 8s Td 2s Ac];[Qc, Qd, Th, 4h, null];null;null;b1[r:18,12] Hero[f:81,18] ;null;{4} ;-4;b1[2h, 3h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As Ad 8c 9c 8s 6c 7c Ts 3c Td 6s Tc 5s 4c 6d 9d 5c Ac 3d 3h 6h 7h 7d Jd 2h 2c Kh 4s 5d Ah 2d 9s 4h 7s 5h Qs 2s 8h Jh Ks Js 9h 4d Kc Jc Qh 3s];[Qc, Qd, Th, As, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[2h, Qh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 4d 8s 3c Qs Jc Jd Js As 2d 6d 6s 9d Ah 7s 7c 5s 5h Kc Ac Qh 7d Ks 6c Td 9c 5c 3d Ts Kh 7h 8h 8c 3s 2s 5d 9s Jh 6h 2c 4s 9h Tc 3h 2h 4c Ad];[Qc, Qd, Th, 4h, 4d];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{6} ;6;b1[4h, Kh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 8s 5s Ah Ac Jh Js 2c Ts 8h Ks 5c 4s 5d 7d 4c 6s 2d 3c Td Qs Jc 7c 4d 3s 6h 9s Qh Tc 3h Ad 9c 6c 8c 9h 5h 2s Kc 3d 4h Kh As 9d 2h 6d 7h Jd];[Qc, Qd, Th, 7s, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[7h, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc Ad Ah Qs Qh 6h 2d 9h Ac 2s 9s Ts Ks 7s As Jd 4s 3s 4h 8h Jc 5d 5h 5s 3d Kc 7h 3c 5c 2c 3h 6d 6s Kh 4c 9c 8s Jh 8c 2h Td 9d 7c 4d 7d 6c Js];[Qc, Qd, Th, Tc, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[5d, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8h 9h Tc 4h Qs 6d 5c 2s Ah 4s Ts 2c 8s 3d 8c Qh 5d 7s Kc 7d Jd 9s 6c Jh 9d Ks 4c 3h Td 5s Js 6s 3s Ad Ac 7h 5h 3c 2h 6h 2d 9c Kh 4d 7c As Jc];[Qc, Qd, Th, 8h, 9h];null;null;b1[c:16,57] Hero[r:9,72] b1[r:16,57] Hero[r:0,36] b1[r:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(42) ;-20;b1[9s, Js]20488;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ Ah 5h Qh 9h Jc 3d 9c As 5c 3h Ac 7c Td 6s 2s Ks 5d 2c Tc Ts 4c 8c 6h 8s 6c 9s Kh Qs Js 9d 4h Jd 3s 7s 6d 7d 8h 4s 7h 5s Kc 2h 2d Ad Jh 3c 4d];[Qc, Qd, Th, Ah, 5h];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(6) ;6;b1[4h, Ah]848;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 4d 7d Qs 4c 9s 5c 4h 9c Ad 5d 7h 4s Qh 9d Js 8s 6d Jh 3s As Kc Tc 8c 8h 5s 6s Ks 2c 7s 3c Jd 2d Ts 7c Jc Kh Ah 9h 6c 3d 3h 2h Ac 5h 2s Td 6h];[Qc, Qd, Th, 4d, 7d];null;null;b1[r:16,57] Hero[r:0,36] b1[c:18,12] ;b1[c:6,8] Hero[c:0,69] ;Hero(14) ;14;b1[6s, 6d]12835;b2;Hero[8d, Kd]25274;b0
 Kd 8d Th Qd Qc] [ 9s Qh 5s 4s Kc 3d 4h 6d Tc As Ac 5h Js Ah Ks 7h 4c Ts 9d 8h 9c 6h 3s 8c Jc 8s Jd 2s 5d 6s 9h Jh 5c Kh 2d 3c 2c Ad Qs 4d 7d 7c Td 3h 7s 6c 2h];[Qc, Qd, Th, 9s, Qh];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,23] b1[c:6,8] ;b1(18) ;-8;b1[2s, Ts]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ Ks 3d 8c 3h 6c Ts 5c Td 7d 5h Js Jc Jd 4d 6s 6h 7c 4s 6d Kc 8s 9s 7s Jh 2d 5d As 3c 4h Tc Kh 9h Ad Ah 2c 4c Ac 8h 2s Qh 2h 3s 5s 7h 9d 9c Qs];[Qc, Qd, Th, Ks, null];null;null;b1[c:16,57] Hero[r:9,72] b1[f:18,12] ;null;Hero{6} ;6;b1[Qh, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 8s 7c 4d 6s 7d 4c 6h 9d Ad Qs Js 9c 5d 5s Td 2c 2h 9h 5c Ah Tc 2d 7s Qh Jd Ts Kh Ac 3h 2s Jh 9s 3s 5h 4s 6c As 8h Kc 7h 3d Jc 8c 6d 3c Ks];[Qc, Qd, Th, 4h, 8s];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,69] ;Hero(6) ;6;b1[7h, Ac]10592;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 8c 9c Td 2h 7d 7s 9h Kh Ts 8h As 6d 4h Js Jd Ks 3d 9s 5s 6h 5h Ad 7h Jh 8s 3s Kc 3c 7c 6c 4c Jc 3h Ah Qh 9d 4s 4d Tc 2c 2d 5c Ac 5d Qs 6s 2s];[Qc, Qd, Th, 8c, null];null;null;b1[c:18,12] Hero[r:9,72] b1[f:69,23] ;null;Hero{6} ;6;b1[4d, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 5h 7d Ac Jc 6s 3s 4s 9h Ah 3d 9s 7s 8h 6d 3h Tc 4d 2c 2d Td Qh 6c 2h Ts Ks 5s 2s Ad Jh Js 4c Jd 8c Kc Qs 7h 6h 7c 9c As 5c 3c Kh 9d 5d 8s];[Qc, Qd, Th, 4h, 5h];null;null;b1[c:18,12] Hero[r:9,72] b1[c:16,57] ;b1[r:6,8] Hero[f:88,11] ;{8} ;-8;b1[Ks, 2c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 4d Jc As 2d 6c 8h Ts 2s Ks 9d 9h 2h Kc Ad Ah Ac Tc Qs Kh 3c Jd 7h 3s 4s 6h 6d 5h 9s Td Js 5s 7d 5c Qh 9c 8s 7s 8c 5d 4c 7c 3h 3d 2c 4h 6s];[Qc, Qd, Th, Jh, 4d];null;null;b1[r:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(18) ;-8;b1[Qh, Kh]17099;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ Tc 7d 5c 4c 6d Ac 2c 6h 3c Jd 9s 3d Ah 6c Kc Qh Ad 4d 8c Td 2d 9d 9h 8s Js 4s 2h 5s Jc 4h Ks 7h 8h 3h 5h Kh Qs 2s 5d 9c 7s 3s As Ts 7c 6s Jh];[Qc, Qd, Th, Tc, 7d];null;null;b1[c:18,12] Hero[c:0,36] ;b1[r:18,51] Hero[f:88,11] ;{4} ;-4;b1[Js, As];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 2d Qh 6c Ks 7d Js Kh 8s Ts 8c 3d 2h 7c 3s 5d 6h 3h 2c 6s 4s 9s Qs 8h 5h 4h 4d 5c 6d 5s Kc 3c Ad Jd 7h 2s Ac 4c Td Jh 9d As 9c Ah 7s 9h Jc];[Qc, Qd, Th, Tc, 2d];null;null;b1[c:18,12] Hero[r:0,36] b1[c:18,12] ;b1[c:6,8] Hero[c:0,23] ;Hero(10) ;10;b1[Jh, 9c]12880;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Td 8h Kh 9s 6d 8s Ac 7s 4s Jd Qs 6h 9c Tc 5c 7c 9d 2d Qh 7h 6c 5h 3d Ad Kc 5d 8c 4d Ts Ks 9h 4h 2s 2h Js Ah 7d 3c 3s Jc 2c 3h 5s 6s Jh 4c As];[Qc, Qd, Th, Td, 8h];null;null;b1[r:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(18) ;-8;b1[8s, Ts]28778;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 9s Ah 5d 5h Jd 4d 6c Qs 5c 2c Ad 4h 6d 9d 8h 7s Ks 2h 7d 7h 6s Tc Js Kh Qh Ts 3d 9c 3c 8c 3s Jc Kc Jh 4c 8s 7c 6h 3h As 4s 5s Ac 2s Td 2d 9h];[Qc, Qd, Th, 9s, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[7c, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ah 3s 2d Ac Ad Jh 5d 5h 7d 7s 3h Kh 8c Jc 6h 4d 3d 4c 2c Qh Qs 6d Ts Js 2s As 9s 4s 8s 4h 7c 6s 5s 9h 6c 2h Kc 7h 8h Td Jd Ks 3c 9c Tc 5c 9d];[Qc, Qd, Th, Ah, null];null;null;b1[r:18,12] Hero[f:81,18] ;null;{4} ;-4;b1[6d, 9d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7d 9d Jc 4h 3h 9s Tc Js 7s Td 3s Kc 9c Ts Qh 6s Qs 2h 4c Kh 5h 8h 6c 6d 5d Ad 3d 6h As Jh 8s 5c Ac 8c 7h 5s 4s 3c Ah 4d Ks 2d 2c Jd 7c 9h 2s];[Qc, Qd, Th, 7d, 9d];null;null;b1[c:18,12] Hero[c:0,36] ;b1[r:18,51] Hero[c:0,23] ;Hero(10) ;10;b1[Kh, Jd]20489;b2;Hero[8d, Kd]25297;b0
 Kd 8d Th Qd Qc] [ Ad Jh Kh 6h 6s 8h As 4c Ks 6c 7d 7s 2c 3s 4s 4h Qs 5s 3d 2s 8c 7c Jd Td 9c 3c 5d Kc 4d 2d Js Ah 8s Ts 3h 9s 5c 7h 5h 6d Qh Jc 2h Tc 9h 9d Ac];[Qc, Qd, Th, Ad, null];null;null;b1[c:18,12] Hero[r:9,72] b1[r:69,23] Hero[r:9,72] b1[f:69,23] ;null;Hero{14} ;14;b1[7s, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 7s 4c 2c Qs 4h 7h 9d 6d 8h Tc As Ts Jd 8c Td Js 3s Ks 6c 9s 6h 2h 5c 2d Qh Kh 9h Ac 4d 3d Kc 7c 2s Ad 3c 5s 3h 8s Jc Jh 6s 5h 5d Ah 9c 4s 7d];[Qc, Qd, Th, 7s, 4c];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,23] b1[r:85,14] Hero[f:88,11] ;{8} ;-8;b1[4h, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h 6s 6c Ts 4s As Kc 5s 3h Ac Kh 5d 3c 4c 7s 4d Jh 9s 7h 9h 3s 5h Ad Js 9d Tc 2c Ks Qh 2d 7d 2s Jc 8c 2h Qs 7c Ah Jd 9c 5c 3d 8s 6d 8h 4h Td];[Qc, Qd, Th, 6h, 6s];null;null;b1[c:16,57] Hero[c:0,36] ;b1[r:6,8] Hero[f:88,11] ;{4} ;-4;b1[9h, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4d Jc 2h 3c 5s 7s Qh 8c 7d 2s 7h 3d Js 2c 9c 3s 5c 9h 5d 8s Ks Jd 4h 6s 6h 9s Ah 2d 5h As 9d Qs 6c Ac Td 4s Kc 6d 4c 7c Ts 8h 3h Kh Tc Ad Jh];[Qc, Qd, Th, 4d, Jc];null;null;b1[c:16,57] Hero[r:9,72] b1[c:18,12] ;b1[c:6,8] Hero[c:0,23] ;b1(18) ;-8;b1[6h, 6d]12836;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ Ks 7d Js 9c 3s As 6c Kc 7h 4h 6s 3h 3d 8h 5d 2h Jd 6h Td 7c 5c 9d 4c Jc 2s 5h 7s 4d 2c 2d Qh Ts 4s Ac 6d 3c Qs 8c Jh Kh 9h Ah 5s 8s Tc Ad 9s];[Qc, Qd, Th, Ks, null];null;null;b1[c:18,12] Hero[r:9,72] b1[f:69,23] ;null;Hero{6} ;6;b1[5s, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2d 5c Jc Jh 2c 7h Qh Ad 8h Ac 6h Kc 6s 5h 6c 2h 4s 8s 9s 4c 4d 9h 9c Kh Ts Qs Ks 3c As Jd 6d Ah 8c Tc Td 9d 4h 5s 2s 3s Js 3d 3h 5d 7c 7d 7s];[Qc, Qd, Th, 2d, 5c];null;null;b1[c:18,12] Hero[r:0,36] b1[c:18,12] ;b1[c:6,8] Hero[c:0,69] ;b1(18) ;-8;b1[8s, 8c]12857;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 7s 5c 3h 3c Ts 2s 4s Td 8h Ac 3s Ad 5d 2c 3d 7c 4c 2h 4h 6h 6s 8s Kh Kc As 9s Jh 8c Jc 5s Qs Tc 7d 9c 6d Js 2d Jd 5h 4d Ah 9d Ks 9h 7h 6c Qh];[Qc, Qd, Th, 7s, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[3s, 6s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s 8c Ac Tc Qh 5d Ks 7c 7h Kh Qs 9h 6h Td 4s 8s 2c 2d 8h 9d 2h Js Jd 3h 3c 3s 9s 3d Ah 5c 2s 5h Ad 7d 7s 4c Jc Kc 6d Ts As 5s 9c 4d 6c Jh 4h];[Qc, Qd, Th, 6s, 8c];null;null;b1[c:18,12] Hero[r:0,36] b1[c:16,57] ;b1[c:6,8] Hero[c:0,23] ;Hero(10) ;10;b1[6s, 5c]12835;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 9h As 4d Ks Jh 4s 5s 5d Ah 6d 2s 9c 5c Jd 4h 7d Td 8c 8h Ad 6h 7s 7c 6s 3s Tc Kh Ts 2c 8s 4c 5h Js 9d Qs Kc 9s 3c 6c 2d Qh 3d Ac Jc 2h 7h 3h];[Qc, Qd, Th, 9h, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[5c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Qs 3s 2c Jd 4h 6h 9d Td 2h 9h Ac 8s 6c 4c Kc 9c 7s 5d Ad 3c 6d 8h Jh 7h 9s 5h 2s 7c 5s As Ah Jc Kh 3d 7d Ks 5c Qh 8c 6s 4s 4d Tc Ts 3h Js 2d];[Qc, Qd, Th, Qs, 3s];null;null;b1[c:18,12] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{6} ;6;b1[Ks, Jd];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ks 2h 7c Jh Ac 6h 3d Js 7s 4c 2d Qh 5c 8c 4h 9s 7h Ah Kh 8s 9c 3c 7d 5h 4s Kc Ts 8h 9h 3s As 6c 2c 5d 6s Td 2s 9d Jc 5s Qs 3h Ad 6d Jd Tc 4d];[Qc, Qd, Th, Ks, 2h];null;null;b1[c:16,57] Hero[r:9,72] b1[c:18,12] ;b1[c:18,51] Hero[c:0,69] ;b1(18) ;-8;b1[Jh, Ad]20490;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Ts 7c Js Jh 4s 8s Kc 4h 7h 9h Tc 4c 6h Ah 9d Jd 5s Qh 2h 6s 9c Kh Jc Ac 3c 6d 7s 2s 9s 6c Td 3s 2d 2c Ks As 7d 8h Ad 5c 5d 3h 5h 8c 4d 3d Qs];[Qc, Qd, Th, Ts, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:16,57] ;null;Hero{6} ;6;b1[3h, 3d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s 2c 2s 9h Jd 3c 5c 8s As 7c Ad 7s 4h 3s Td 5d 8c 4d 5s Ac 9c 2d 4c 5h 4s 7h Kh Ts 9s 8h 6h Qs Js Ah 3h Ks Jc Tc Kc 6c 2h Qh Jh 9d 3d 7d 6d];[Qc, Qd, Th, 6s, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[7s, 7h];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c 5d Jd Qs 7s 8s Jh Ad 6d 3c 5s Js 3d Ac As 2h 2c 4d 9h 7c 3s 2d 6c 8c Kh 6s 9d Ah 4c 5h 8h Qh 9c Tc 7d 4h Ts Td Ks Kc Jc 6h 4s 7h 9s 3h 2s];[Qc, Qd, Th, 5c, null];null;null;b1[r:16,57] Hero[f:81,18] ;null;{4} ;-4;b1[5d, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Js Td 4c 2c 8s 9s 9d Ah 6c Qs 5c 9c 4s Jd 6d 7s 3s 5s Kh Kc 5h Ks 2h 8c Ts 3c 7h 6h 5d 7d Tc 7c Qh 6s 2d 9h 3d 4d Ac 3h Jh 8h 4h Jc Ad 2s As];[Qc, Qd, Th, Js, Td];null;null;b1[r:16,57] Hero[r:0,36] b1[c:18,12] ;b1[r:18,51] Hero[c:0,23] ;b1(34) ;-16;b1[Qh, 7d]28801;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ 4h 7c Js 7h 4s Td 8h 6h 3s 3c 8c Ah 8s 6s Jc 9c 7s Ks 3h Ac Jh Qh 9h 2c 2h Ts 5h Kh 3d Jd 5c 6c 4d 2s Tc 9s Qs 6d 7d Ad 4c Kc 5d 9d As 5s 2d];[Qc, Qd, Th, 4h, null];null;null;b1[r:18,12] Hero[f:81,18] ;null;{4} ;-4;b1[6d, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5c Jh Jc 6h 6c Ad 4d 2h 2d 7d 4c 5s 3h 4s 7h 9d 5h 8h Kc Ah 3d 3s Kh 7s 9s As Ks 8c 9c 8s Js Tc Qs Td 2s Jd 4h 3c 2c Qh 6s Ac 7c 6d Ts 5d 9h];[Qc, Qd, Th, 5c, null];null;null;b1[c:18,12] Hero[r:0,36] b1[f:69,23] ;null;Hero{6} ;6;b1[7s, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2c 2d Ah As 4s 8c Tc 7s Jc 9c 6d 9h Jh 2h Jd Js Kh 8h Td Qs 3h 5c 7d 4h 3c Ts 4d 3s Ks 5d Kc 2s 5h 9s 7c Ac 5s 7h 3d 9d 4c Qh 8s Ad 6s 6c 6h];[Qc, Qd, Th, 2c, null];null;null;b1[c:18,12] Hero[r:0,36] b1[r:69,23] Hero[f:81,18] ;null;{8} ;-8;b1[Js, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jd 8s 5d 9s Ac 2h 3s As Kh Qh 4h 9h 2d 8c 8h 6h Ad Kc 9d Td 7s Tc 3h 7c 4c 7h 5c Ts Jh Js 6s 5h Ah 4d 2c 3c 2s 5s Qs 6c 7d 9c 6d Ks 4s Jc 3d];[Qc, Qd, Th, Jd, 8s];null;null;b1[r:16,57] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;Hero(10) ;10;b1[2c, Kc]10557;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ Jc 2d Jd 5d 2s Qs 3h 3s 6c 9h 2h 7s 8h 3d 6s Ad 5s 6h 7d 2c 3c Ac 9d 9s Ks 7h 9c Qh Ts As Kh Jh 6d 5h 4s Kc 5c Js 8s 7c 4h Ah 4c Tc 8c 4d Td];[Qc, Qd, Th, Jc, 2d];null;null;b1[c:18,12] Hero[r:0,36] b1[r:69,23] Hero[c:0,36] ;b1[c:6,8] Hero[c:0,23] ;b1(26) ;-12;b1[4h, Ac]10602;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ Ks 3d 5c Kh 4s 2h 8s 3s 6c Tc Ah 5h Jc 3h 6d 8c 9c 7c 9s 9h 4c 2c Ts Ad Ac Jd 7h Qh Td 7d 8h Jh Js 4h 3c 6s Qs 5d 6h 5s 2d 4d Kc 2s As 7s 9d];[Qc, Qd, Th, Ks, 3d];null;null;b1[c:18,12] Hero[r:9,72] b1[r:69,23] Hero[c:0,36] ;b1[c:6,8] Hero[r:0,69] b1[c:6,8] ;Hero(18) ;18;b1[8s, 8h]12859;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 8c Ts Tc 5s 5d 9d Ac 2h 4d 4c 7h 3d Js 8h Jc Qh 7s Ah Qs 5c 8s 6d Td Jh 9c 2c 7c 2s 9s Kh As 2d Ad Kc 7d 5h 6s 4h 3s 3h 4s 3c 6h 6c Jd 9h Ks];[Qc, Qd, Th, 8c, Ts];null;null;b1[c:18,12] Hero[c:9,72] ;b1[r:6,8] Hero[f:88,11] ;{4} ;-4;b1[Ah, Jd];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6c 3s 6d 3h 8h 2c 3c Qh 2s 7d 7c 9d Jd 4c Kh 7h 6h 4h 2d 5h 2h Tc 4d 9c Ac Jh 8s 9s Kc Td 5c 5s 8c Jc Qs 4s As 7s Ts 9h 3d Js Ks Ah 6s 5d Ad];[Qc, Qd, Th, 6c, 3s];null;null;b1[c:16,57] Hero[c:0,36] ;b1[r:6,8] Hero[f:88,11] ;{4} ;-4;b1[4d, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 8c 5s Qs Js 3d 7c 7s 9c 5c 9d Ah 7d 3c 4c 5d 9s 6c 9h 2h 3s 3h As 4s Ad 2d 2c Ac Ts Jd 4d Jc Tc 5h Ks 2s 4h 7h 6d 8s Qh 6h Kc Td Kh 6s Jh 8h];[Qc, Qd, Th, 8c, 5s];null;null;b1[c:18,12] Hero[r:9,72] b1[c:16,57] ;b1[c:6,8] Hero[c:0,69] ;Hero(10) ;10;b1[2s, 5h]12824;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 5d 6h 7h Jc 6s 3h 7d As 5h Qh Ks Ac Qs 4c 2d 2s 9c 6d 5s 4d Ah Ts 7c Jd Kc 6c 5c Tc 2c Jh 4s 9d Js 7s 8h 4h 2h Ad Kh 8c Td 3s 3c 3d 9s 8s 9h];[Qc, Qd, Th, 5d, null];null;null;b1[r:16,57] Hero[r:9,72] b1[f:69,23] ;null;Hero{10} ;10;b1[3c, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2c As 9d Ks 6d 3s Jd 2h 8h Ah 2s 7c 7h 6s 2d 6c 4h 3h Kc Ad Js Td 5h 3c 5c Tc 3d Ac Jc 4s Ts 5s Jh 4d 6h 4c Qs 9h 8s 9c 7d Kh 8c 7s Qh 5d 9s];[Qc, Qd, Th, 2c, As];null;null;b1[c:18,12] Hero[r:9,72] b1[c:16,57] ;b1[c:6,8] Hero[r:0,23] b1[f:85,14] ;Hero{10} ;10;b1[5s, 4c];b2;Hero[8d, Kd];b0
