 Kd 8d Th Qd Qc] [ Kh 7c 3d 2s Jc Qh 6s 5h Js 3s 6h 7d Jd Td Ac 8s 8h 5c 4s 9s 2d 5s Ks Jh 3c Qs 4c 5d Ts 6c 4d As 9h Kc Ad 8c 2h 4h Tc 7h 3h 9d 7s 6d 9c Ah 2c];[Qc, Qd, Th, Kh, 7c];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(18) ;18;b1[Ts, 9c]12881;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ Jd 2h 5h Ac 3d 5c 6s 9s 2s Jc Js 8s 5d 4s 7c Qs Ad 9d 6h 4h Td 7d 5s 3s Qh As 4d 8c 3c 7h Ah 3h 2d 6d Kh 9c Tc Jh 7s 4c 2c Ts 9h Ks 8h Kc 6c];[Qc, Qd, Th, Jd, 2h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[5c, 9c]10512;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 7h 3c 5s 8s Qs Ks 3s Jc Jd 2d 8c 4d 4h Jh 3d As Tc 9s 8h Kh Qh 4c 5h Ac 9d 6h 5c Kc Ts 9c 7c 7d 6d 2s Ah 2h 6c 7s 3h Td 2c 4s 5d Js 9h 6s Ad];[Qc, Qd, Th, 7h, 3c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[3s, As]12805;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 2s 3h 5c 4d 6s Qh Kh 8s 7h Ts 4s Ad 3c 2c 5s 2d Qs 6h Kc 7d 5d 8h 3d As Jh 4h 8c Td 5h 9c Js 9s Ah Jd Tc 7s 9h 2h Ac 6d Ks 9d 4c Jc 3s 7c 6c];[Qc, Qd, Th, 2s, 3h];null;null;b1[c:8,5] Hero[r:3,88] b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[2c, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s Jd 7d 5s Qh 9s Ah 4d 6d 9d Qs 3s Ts 6c 7c 8c Ac 2h 3c 4c Ad 2s 5c 3d Jh 3h Js As 8h 9h 9c Ks 5d Td 4s 7s 2c Kc Jc 7h 5h 6h 8s 4h Tc 2d Kh];[Qc, Qd, Th, 6s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[4s, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jd Ks 8h 3s 7s 9d 7c Qh 2h 5s Tc 2c Ad 7h 4h 5c 6s As 5d 4d 3d 6c 9c Qs Jh 9h 2d Js 9s 8c 3c Kh 8s Jc 3h 6h 5h Ac 4c 6d 7d Ah Ts 2s Td 4s Kc];[Qc, Qd, Th, Jd, Ks];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[5h, 6h]10557;b2;Hero[8d, Kd]13013;b0
 Kd 8d Th Qd Qc] [ 3c Qh 2s 6h 6d Tc 5c Jh Td 7d 9h Kh 9d 9s 2h 5d 4s 8h 4d 2d 4h 8c 6c 4c 3h Ah Ks Ts 7h Kc 2c Jc 7c 3s Ad 3d 9c Jd Js Qs 7s 5h Ac 5s 8s 6s As];[Qc, Qd, Th, 3c, Qh];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{4} ;-4;b1[5d, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9c Qh Ah 7d 8s 3c 9s 7s Ad 2c 2h 5d 7h As 2s Tc 7c 6c 8c Ts 3d Js Td 9h 9d Ks 3s 4s 5c 4h 4c 4d Qs 3h Jc 6s 6d Jh Jd 6h Kh Kc 2d 5s 8h 5h Ac];[Qc, Qd, Th, 9c, Qh];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[5d, 9d]28800;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ 2s 8h 6s 8s 7h Ks Jd 6d 4c 6h 7s 9d Ac Ad 4s 5s Kh Td 5d 7d 3h 8c Qh Kc Qs Tc 6c Jc 9s 5c 3s 4h Jh 9h 4d Ah 2c Ts 7c Js 3d 3c 2d 5h 9c 2h As];[Qc, Qd, Th, 2s, 8h];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[Ad, 9c]10593;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 5h 8h As Ts Ks 8s 9s 5s Ac Tc Jc 2d 2c 9c 9d Qh Kh Jh 2h 4c Qs 9h 7d 4s 6h Kc Ah 6c 4d 3c 3h 6d 3s 4h 7h 6s 7c Td 5c Ad Jd 8c Js 2s 3d 7s 5d];[Qc, Qd, Th, 5h, 8h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(10) ;10;b1[8s, Jd]12858;b2;Hero[8d, Kd]12859;b0
 Kd 8d Th Qd Qc] [ 7h 3h 6c 3s 7d 5d 4h Qh Kh Ks Tc 5c 8h 4c 6s Jd Qs 9d Td Js As 2s 7c 5h 6d 9h Kc 3c 2c Jc 9c 2h 2d Ac Jh 7s Ts 8c 4d Ah 5s 9s Ad 6h 4s 3d 8s];[Qc, Qd, Th, 7h, 3h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[Kc, Ac]10611;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ 7c 9c 3c 2d 8h As 2c 4h Js 2s Ah 5c Ad 5s Ts Td 7h 2h Qs 9h Kc 6d 4c Tc 8s 9d 7s 4d 7d Qh 6h 4s 6s 3s 6c Jd 5d 9s 3d Jc Ac 8c Kh 3h Jh 5h Ks];[Qc, Qd, Th, 7c, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[5s, 7s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5h 3s Ad Qh 9c 7d 9s 6h 5c Js 9h 4c 9d Ts 2d 6d 8s 3c 3h Ks 7s Td Tc Jc Jd 2c Qs 6s 8c Jh Kc Ah 7c As Kh 8h 5s 5d 2s 6c 4d 3d Ac 4s 7h 4h 2h];[Qc, Qd, Th, 5h, null];null;null;b1[r:7,80] Hero[r:92,7] b1[r:7,80] Hero[f:92,7] ;null;{12} ;-12;b1[Ks, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2s Ah 4h Ac Qh Ts 9d Kh 3s Ad Js Tc Td Kc 4d Jd 2c 7c 6s 9c 5d Ks 6c 7h Jc 7d 3c 9s 5s 8h Jh As 6h Qs 7s 5c 9h 2h 5h 8s 3h 4c 3d 8c 2d 6d 4s];[Qc, Qd, Th, 2s, null];null;null;b1[c:8,5] Hero[r:0,16] b1[r:7,80] Hero[f:92,7] ;null;{8} ;-8;b1[3c, 4c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d 3s Qs 7d 6c As Js 8s 7c Jh 3d Jc 2c 5h 9s 5c 3c 2s 5s Tc 7s 9h Jd Kh 4s 2h 4h Ks Qh 2d Ah 6h Td 6s Ac 7h 8h 4d 4c Ts 5d 3h 9c 6d 8c Kc Ad];[Qc, Qd, Th, 9d, 3s];null;null;b1[c:7,80] Hero[r:3,88] b1[r:7,80] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[4s, 4d]12813;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Td Kc 9s 5c Ts 7c Js 9c 4d Ah Jh 5h Qs 2d 4s 3h 2h 6h 4c 6s 3d 7s 2s Kh 7h Ks 8c Qh 4h Jd Ac 3s 9d 5d 8s 9h 6c As Tc 6d Ad 5s Jc 8h 2c 7d 3c];[Qc, Qd, Th, Td, null];null;null;b1[r:7,80] Hero[r:0,16] b1[f:8,5] ;null;Hero{10} ;10;b1[Tc, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jd Jc 6h Jh 8h 6s 6d 2h 9d 8s 8c Ks Js 2s Ah Kh 9s 5d Qs 7s 4s 4h Ad 7c 9h 9c 3c 3h Tc Ts Kc 4d 3d As Ac Qh 5s 6c 4c 5c 5h 3s 2c Td 7h 2d 7d];[Qc, Qd, Th, Jd, Jc];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[4h, 4d]12891;b2;Hero[8d, Kd]12892;b0
 Kd 8d Th Qd Qc] [ 2d 9s 3d Td 6c Kc Ks Qh 9d Jh 3h 2s 7h Ad Js As 4c 5h 5s 9c 9h Jd 4h 6d Qs 8c 7s 3c 8s Ac Kh 2c Jc 3s 4s 7d 7c Ts 5d 5c 2h 8h 4d 6h 6s Ah Tc];[Qc, Qd, Th, 2d, 9s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[7s, 8c]10476;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Qh 4c 2h 3d Kc 7s 7h 3h 2d Kh 4s 9c 3c Ah Ks Tc 8h 4d 9h 5s 6h 5c Js 7c 6d Ac 5d 8s 6s 3s 5h 2c Qs Ts Jc Td 7d 9d Jh 4h 9s 8c Jd 6c 2s Ad As];[Qc, Qd, Th, Qh, 4c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[Ts, Ac]28801;b2;Hero[8d, Kd]17098;b0
 Kd 8d Th Qd Qc] [ 8s 2s 7h 2h 9h Jc Ts 6c Kh 6d Qs As 9d 8h 6h 3h 3d Tc 4d 9s 7s 4s 6s 7c 5h Qh Ac Kc 4c Jh 3s 7d 5d 4h 2c 5c 5s 2d Ad 9c Ks Td 3c Ah 8c Jd Js];[Qc, Qd, Th, 8s, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[Kh, 3d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5d 7c 9s 2d Td 6s Ah 6h 3d Kh 4c Kc 3s 4h 2s 9h Ad 7s 5c 9c Jh 6c Ac 8c Jd 7d 8h 2h Js 7h Qs Qh 3h 9d 5s Ts Tc 3c 6d 5h Jc 4d Ks 2c As 4s 8s];[Qc, Qd, Th, 5d, 7c];null;null;b1[r:7,80] Hero[c:3,88] ;b1[r:2,3] Hero[f:96,4] ;{8} ;-8;b1[4s, 5s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6h Qs 5h 6d 2d 9c 4h 5c 5s 8s 4d Ac 4c 3h Jh 6c 2c 3c Js 7c 8h 3d As 4s Ks 7h Kh 3s 8c 9d 7s Jd 6s 2h Qh 7d 2s 9s Ts 9h 5d Tc Ad Ah Jc Kc Td];[Qc, Qd, Th, 6h, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[2c, Tc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Tc 8h Kh 5c Qh Ts 2h Qs Td 7s 2s 4h 2c 7d Ad 3d 6s 6d 3s 5s Ac 4c 8s 6h 7c 9d 4s Ah 9s Js 3c 5d 2d 8c Jc 4d Kc Ks Jh Jd 9h As 5h 6c 3h 7h 9c];[Qc, Qd, Th, Tc, 8h];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,9] b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[6s, 8c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 5s 9c 4d Kc 8s 5d 5c Jd 8h 6c Qs Qh 7c Ts 9s 9h 5h 6h 9d Jc Jh Ah 3d Ac 6d 6s 3s As 3c 7h 7d Js Ks Ad 4c Kh 2c 3h 2h 2s 8c 4h 2d Tc 7s 4s Td];[Qc, Qd, Th, 5s, 9c];null;null;b1[c:8,5] Hero[c:3,88] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[7h, Ah]10593;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 9s 5s 2s 2c Jd 8s 9h 6s 5c 2h 5h Ah Jc Ac Qh Qs 6h 7s 3d 8h 6c Jh As Tc Ad Ts 5d 3h Td Kc 9c 6d 4c 7c 7d 7h 3c 4d 2d Kh 3s 8c 4h Ks 4s Js 9d];[Qc, Qd, Th, 9s, 5s];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[9s, 8c]12868;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Ad 3c 8c 2c 6c 2d Ts 2s 3s Kc 5c Jd 8s 7d Tc Td 4c 3d 3h 5s Jc 6d 5h Jh 4d 9c 6s 9h Qs 2h 9d Ks 5d 6h 4s Qh 7c 8h 4h Ah 7h Kh 7s Ac As Js 9s];[Qc, Qd, Th, Ad, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[5c, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3d Qh 2h 4s 4h Js Ks 2s 6s As Ts 7s 5c 6c 6h Ad 3h 9c Tc 8h 7d 9h 7h 2d Kh 3c 8s 4c Jc 5d Td Qs 4d 6d 2c Ac 7c Jh 9s Ah 5s 8c Jd 9d Kc 5h 3s];[Qc, Qd, Th, 3d, Qh];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:2,3] Hero[f:96,4] ;{4} ;-4;b1[5h, Ah];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9d 3c Qs 7c Qh 3s 6d 9h Ad 9s 6s 2s Ts 8h 4h Tc 3h 3d 7d 9c Ks 5h 7s Kh 5c 4c Td 7h Jd 8s Ac Ah Jh 2h 2c Js 4s 5d 4d 6h 8c 6c 5s Kc As Jc 2d];[Qc, Qd, Th, 9d, 3c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:8,78] Hero[c:0,9] ;b1(10) ;-4;b1[Qs, Kc]17098;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ Ac Ts Qs 2d 7d 8h Qh 7c 8s 5h Js Ad Ah Kh 4h 4c Jc 9h 3c 7s Kc 2s 6c 5s As Jh 4s 2c 4d 6s 7h Tc 3d Ks 3s 9s 6h 9d 2h 6d 5d 8c 5c 9c Td 3h Jd];[Qc, Qd, Th, Ac, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Ks, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jh 5c 6h Ad 2c 5d Tc 3c 3s As 6c 8h 8c 2d 9c Jc 7c 2s 4s 5h Ts Qs 3d Ah 7s 4h Ac 9h Ks 9s 4d Jd 4c 2h 8s 9d 3h Kc Kh 5s 7d 6s 7h Js 6d Qh Td];[Qc, Qd, Th, Jh, 5c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[4h, Ah]10602;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ 6s Ks 4c 8s 9d 8c 6h 3d 3h Ah 2d 9h Ad Jc Qh Qs 8h As 5s 3c 7h Td Kh Tc 7d 6c Jd 9c Jh 9s 5h 4s Ac Js 5c 3s 4h 7s 4d 2c Kc 2s 7c 5d Ts 6d 2h];[Qc, Qd, Th, 6s, Ks];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{6} ;6;b1[Ks, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 6s Ts 9d 9s Tc 5h 3h 2h 3s 2s Td 6c Js 4d 7s 2c 4h Qs Jc 8s 7c 4c 4s Jd Qh 5s 6h Ac As 5d 9h Ah 8h Ks Kh 7h Kc Ad 3c 9c 6d 3d Jh 5c 8c 7d 2d];[Qc, Qd, Th, 6s, Ts];null;null;b1[c:8,5] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{4} ;-4;b1[8h, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 9d 6s 2s 5h Tc Kh 3c 4d 9c 8s 8h Ad 3d Jc 5s 2d 3s Jd 2h 7s Qh 5c 2c 7c Ah 4s Ts Ks 7h 6h 4c 4h 3h Jh Js Ac 6d 9h Kc 5d Qs Td 7d 6c 8c 9s];[Qc, Qd, Th, As, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[4d, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4h 6c Jd 4c 5h 4d 8c 9c 8s 9h Kc Jh Qh 2c 2s 7s 5d 7h As Ad 9d 5c 7c 3h 3s 6s 6d 7d 3d Tc Ts 9s 2d Kh 4s Ks 8h 5s Ah 3c Ac 2h Js Jc 6h Td Qs];[Qc, Qd, Th, 4h, 6c];null;null;b1[r:7,80] Hero[r:92,7] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;b1(26) ;-12;b1[As, Kc]10611;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Jh 9c Qs 7d 6s 4h 8h Ah 2s Kc Jd 3d Ts 4d 4s Jc Qh Td 6c 2c 3h 6d 7h Ks Ac 5d 8s Tc 9d 6h Js 7c 9s Kh 8c Ad 7s 5s As 4c 3c 5c 5h 9h 3s 2h 2d];[Qc, Qd, Th, Jh, 9c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[c:2,3] ;Hero(14) ;14;b1[8s, 8h]20488;b2;Hero[8d, Kd]20489;b0
 Kd 8d Th Qd Qc] [ 7d 3c Js 7h 3s 6d Kc 9d 9h Tc 7s Kh 2h Jh 9c Jd 5d Ts 2d Qs 9s Ah 8h 3h 6s 4d 2c 6c 8c 3d 2s As 8s 5h Td 5c Qh Ks 4c Ad Jc 4s 5s 6h 7c Ac 4h];[Qc, Qd, Th, 7d, 3c];null;null;b1[r:7,80] Hero[c:0,16] ;b1[r:8,78] Hero[f:96,4] ;{8} ;-8;b1[As, Ac];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s 5c 4d 5h 3d Jd 9d 2h 9s Ac 7d 3s Js As 4h Ah 7h Tc 8s Kh Ts 9h 6h Jc 2s 7c Td 2c 6s 2d Ks 7s Ad 6d 4c 8h 3h 6c 5d 5s Jh Kc Qs 9c 3c 8c Qh];[Qc, Qd, Th, 4s, 5c];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[9d, Jd]10512;b2;Hero[8d, Kd]10547;b0
 Kd 8d Th Qd Qc] [ Js 2c 8h Jc 9h 3h 9c As 8s 7h Ks 3c Jh 5h 7c Ad 8c 6c 7d 4c 4h Qs 4d Tc 5s Ts Qh Kh 2s 2h 2d 3s 6d Ac Kc 6h Td 4s 5d 5c 9s Ah Jd 7s 3d 9d 6s];[Qc, Qd, Th, Js, 2c];null;null;b1[r:7,80] Hero[r:3,88] b1[c:8,5] ;b1[r:8,78] Hero[f:96,4] ;{12} ;-12;b1[Ks, Kc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 4s 8h 7s 8c Js 8s 9d 4c 7d 9c Ts 2c Ah Kh Td Qh 2d 5d Jd 3d 4d 3s Jh Qs 5c 5h 7h Tc Jc Kc 6d As 9h 6c 7c Ac 4h 2s 3c 6s Ks Ad 5s 2h 6h 9s 3h];[Qc, Qd, Th, 4s, null];null;null;b1[r:8,5] Hero[f:92,7] ;null;{4} ;-4;b1[8c, Jc];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h Tc 7d 7c Ks Ah 3c 4h As 9c 6d 2s Kh 2c 9d 8c Ad 4s Qs Js Jc Kc Jd 8h 3h 5d 3s 4d Ts Ac 5c Jh 2d 6c 3d 4c 8s 9s 9h 6s 7s Td 5s Qh 5h 6h 7h];[Qc, Qd, Th, 2h, Tc];null;null;b1[c:8,5] Hero[r:0,16] b1[c:8,5] ;b1[c:2,3] Hero[c:0,9] ;Hero(10) ;10;b1[6h, 9h]12879;b2;Hero[8d, Kd]12881;b0
 Kd 8d Th Qd Qc] [ Js 5s Ad 2d 9h 6h 7h 4h 2h Jd 2c 7d 5c 8c 6c 6d 8h Td Ts 7c 9d Kh 4d 3h Ac Jc 4c Ah Qs 3c 2s 9c 4s Jh 7s 3d As Ks 6s 5d 3s Kc 5h Tc Qh 9s 8s];[Qc, Qd, Th, Js, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[Js, 5d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h 5h 9d Qs Kc Ac 2c 6d 2d 4s 7h 8h 7d Td 7c 6c Js 3c Jd Kh 5s Ah 4c 4h 5d Ts 9s 8s 9h 6h 3d Qh Ks Jc 2s As 9c 3s 3h 7s Tc 5c Ad 6s 4d 8c Jh];[Qc, Qd, Th, 2h, null];null;null;b1[r:7,80] Hero[r:3,88] b1[f:87,9] ;null;Hero{10} ;10;b1[7s, 8s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ As 8s Td 6h 8h 6c 9s Jc 5h Ks 9h 4c 5c Ad 7h Jh 3d 8c 4d 2d Ah 5s Qs 7d 2s Kh 6d 7c 3s Ac 3h 2c 2h Js Tc Qh Jd 3c 4h 9c 5d Ts 6s Kc 7s 9d 4s];[Qc, Qd, Th, As, null];null;null;b1[c:8,5] Hero[r:0,16] b1[f:87,9] ;null;Hero{6} ;6;b1[5h, 7d];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 3d 3c Td 4d 3s 6c Ts Ac 7h 2h 8h 9s Ah 5d 5h 8c Qh 2s 7c 6d 6h 4s 9h 5c 9d Kc 6s Ks 4c Jc 2c Jd 2d As Kh 9c 4h 7s 3h 5s 8s Ad Js Qs Jh Tc 7d];[Qc, Qd, Th, 3d, null];null;null;b1[r:7,80] Hero[r:0,16] b1[f:87,9] ;null;Hero{10} ;10;b1[6d, 5c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 2h 9d Ks 6c Ts 8c 3c 5d 5s Jc 2d 8s 9h 7d Jd Tc Js 2c Jh Qs 3s 5c 4d 3h 7s 4s 5h 7c Qh 4c Kh Td 9c 8h 6d 7h 3d Ac 4h Kc As Ah Ad 6s 9s 6h 2s];[Qc, Qd, Th, 2h, 9d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[6d, Ad]10593;b2;Hero[8d, Kd]10548;b0
 Kd 8d Th Qd Qc] [ 8c Ks Jd 4d 2s Js 6h 9d 9c Kh 9s Qh Jc 6s 3c 7h Ah 3d Tc 5s Kc 5h Jh 7d 2d 9h As 4c 5d Qs 8h 3s Ad 2c 3h Td 8s Ac 7c 6d 4h 2h 7s 6c Ts 5c 4s];[Qc, Qd, Th, 8c, Ks];null;null;b1[r:7,80] Hero[r:0,16] b1[c:8,5] ;b1[r:8,78] Hero[c:0,9] ;b1(34) ;-16;b1[As, Kh]13014;b2;Hero[8d, Kd]13012;b0
 Kd 8d Th Qd Qc] [ 5s 6s 4c 8s Tc 9s Kh Ts 6d Jc 8h Ad 4h 2s 4d 5h Ks 7s 5d 5c Qh Jd 7d 3d As 3s 8c 9c Td 3c 2h Kc 6h Jh 7h 9d 2c 2d Ah 9h 7c 3h 4s Js Ac Qs 6c];[Qc, Qd, Th, 5s, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Jd, 9c];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Ts 3s Ac 6d 9c Ad 7d 8s 6c Kh 4s Ks 5c 9s 7h 4c Jd Td Kc Jh 3d 7s 2h As 9d Qh 2d 7c 6h Js 6s 3h Qs 8h 4h Tc 8c 4d 5d 5h 2c 3c Ah Jc 5s 9h 2s];[Qc, Qd, Th, Ts, null];null;null;b1[r:7,80] Hero[f:92,7] ;null;{4} ;-4;b1[Js, Jh];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Kh 2h 3d 2c 7s 4d 4c 6h 6c 9d Jh Jd 5d Ad 9h Kc 6s 8h Js 7d 2s Qs 8s 5s 4h 4s 3h 9s 6d 3c 2d Ks Qh 8c Ac As Jc 3s Ah 5h Ts Td 9c Tc 7c 5c 7h];[Qc, Qd, Th, Kh, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:7,80] ;null;Hero{6} ;6;b1[Ks, Ad];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ Jc 2d 3c 3d Tc 2h 5c Td Ad Ks Qh 3s Ah Qs 9h 9c Ac 6d 7d 4s 6c As 5h 2c Jh Kh 5s 6s 4c Ts 7h 3h 5d Jd 2s 6h Js 4d 9s 8c 8h Kc 4h 7s 8s 9d 7c];[Qc, Qd, Th, Jc, 2d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(10) ;-4;b1[8s, Ac]10602;b2;Hero[8d, Kd]10557;b0
 Kd 8d Th Qd Qc] [ As 4d 7c Td 6c 5d 3c Kh 4h Tc 8h 8s 7s Ah Ts 9s 9c 4s Jc Js Ac 4c 3s Qs 2h 5s 5h 9d Ad 6h Ks 7d Kc 9h 3h Jd 8c 3d Qh 6s 2s 7h 2c 6d 2d 5c Jh];[Qc, Qd, Th, As, 4d];null;null;b1[c:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;Hero(6) ;6;b1[2s, 3s]10588;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 9h Ts 4d 6h 4c 3d 3c 3s 2c 5c Ah 8h 7h 9d Jd 4h 2d Qh 5s 9c 6d Kh Ac Ad Jc 7c Qs Ks Kc 8c Td 7s Js Tc 5d 7d 4s 2s 6s 2h 3h Jh 6c As 9s 5h 8s];[Qc, Qd, Th, 9h, Ts];null;null;b1[r:7,80] Hero[c:0,16] ;b1[c:2,3] Hero[r:0,87] b1[f:94,5] ;Hero{10} ;10;b1[5s, 6s];b2;Hero[8d, Kd];b0
 Kd 8d Th Qd Qc] [ 9h Ah Jc Td 6d 6h 5c 9d 7h 2h 3h 8c Js Ts Qs Jh 8h 5h 4c 7s 4h Qh As 6c 8s Ac Ks 2c 7c 9s 4d 3c 2s 3d 6s Kc Kh Jd 5d 3s Ad 9c Tc 2d 4s 5s 7d];[Qc, Qd, Th, 9h, Ah];null;null;b1[r:8,5] Hero[c:0,16] ;b1[c:2,3] Hero[c:0,9] ;b1(18) ;-8;b1[Ad, 6c]13133;b2;Hero[8d, Kd]10611;b0
 Kd 8d Th Qd Qc] [ 8c 2h Jh As 3h 8s Ad Kc Kh Jd 9c 5c Qs 3c 2d 8h 7s Jc 6h 5h Td 4d Ah Ac 6d 9s Ks 6s 9h 5s Ts 4h 7c Qh 9d 3s 6c 4c 2s Tc 3d 5d 2c 7h 7d Js 4s];[Qc, Qd, Th, 8c, null];null;null;b1[c:8,5] Hero[r:3,88] b1[f:87,9] ;null;Hero{6} ;6;b1[9s, As];b2;Hero[8d, Kd];b0
